"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"On-Chip Nanostructured Electrochemical Cells for Enhanced Glucose Monitoring in Bioprocesses","N. I. Rusli; R. Van den Eeckhoudt; F. Ceyssens; I. Taurino; M. Kraft","Dept. of Electrical Eng. (ESAT-MNS), University of Leuven (KU Leuven), Leuven, Belgium; Dept. of Electrical Eng. (ESAT-MNS), University of Leuven (KU Leuven), Leuven, Belgium; Dept. of Electrical Eng. (ESAT-MNS), University of Leuven (KU Leuven), Leuven, Belgium; Dept. of Electrical Eng. (ESAT-MNS), Dept. of Physics and Astronomy (HF), University of Leuven (KU Leuven), Leuven, Belgium; Dept. of Electrical Eng. (ESAT-MNS), University of Leuven (KU Leuven), Leuven, Belgium",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","145","148","In this work, we exploit template-free electrodeposition based on chronocoulometry to deposit a homogeneous nanostructured Pt film on a miniaturized Pt electrode. The results demonstrate that the introduction of a nanostructured surface remarkably improves the performance of miniaturized Pt electrode as a glucose sensor. The nanostructured Pt electrode produces larger current response than that of the bare Pt electrode with an identical apparent area. It also had a higher current response and a wider linear range owing to the presence of larger surface area.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928727","","Electrodes;Sensitivity;Limiting;System-on-chip;Nanostructures;Glucose;Biosensors","","1","","16","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Detailed analysis of flow-induced thermal mechanisms in sub-micron MEMS-based VOC biosensors: A design solution for the nanometer scale","R. Perelló-Roig; J. Verd; S. Bota; J. Segura","Dept. of Engineering, Electronic Systems Group (GSE-UIB), University of the Balearic Islands, Palma, Spain; Dept. of Engineering, Electronic Systems Group (GSE-UIB), University of the Balearic Islands, Palma, Spain; Dept. of Engineering, Electronic Systems Group (GSE-UIB), University of the Balearic Islands, Palma, Spain; Dept. of Engineering, Electronic Systems Group (GSE-UIB), University of the Balearic Islands, Palma, Spain",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","149","152","While Micro-Nanoelectromechanical (M/NEMS) resonators have been proposed to operate as gas sensors in the biomedical domain for volatile organic compound (VOC) detection, the impact of fluid flow disturbances on their oscillation frequency is a major concern. The gas stream convectively cools down the vibrating beam and induces thermal stress with a consequent undesired impact on its frequency response. This paper investigates and experimentally demonstrates how a 4-anchored plate resonator specifically incorporating folded beam topology largely mitigates such effects compared to common straight beam thanks to allowing for a differential strain. Folded beams provide a thermal gas-induced stress shift from compressive to tensile reducing the temperature coefficient of frequency (TCF) and, consequently, reduces significantly the fluid flow impact. Experimental evidence supports this local phenomenon to be mostly present on sub-micron beams and predicts it to be accentuated in nanoscale beam geometries.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928696","Spanish Ministry of Economy and Competitiveness(grant numbers:TEC2017-88635-R); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928696","M/NEMS resonators;VOCs;folded beam;thermal stress;CMOS-MEMS;gas sensor","Micromechanical devices;Volatile organic compounds;Resonant frequency;Fluid flow;Nanoscale devices;Resonators;Thermal stresses","","4","","30","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Single-molecule Aflatoxin B1 Sensing via Pyrrole-based Molecular Quantum Dot","F. Mo; C. E. Spano; Y. Ardesi; M. R. Roch; G. Piccinini; M. Graziano","Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Applied Science and Technology, Politecnico di Torino, Torino, Italy",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","153","156","We investigate through ab-initio simulations the gold-8PyrroleDiThiol-gold (Au-8PyDT) molecular quantum dot as an amperometric single-molecule sensor for the aflatoxin B1 (AFB1) detection. We study the adsorption of AFB1 onto the Au-8PyDT and we analyze the transport characteristics for the most probable adsorption configuration. We find that a significant current modulation occurs, with around 80% of current decrease in presence of AFB1. Interestingly, the investigated sensor exhibits a voltage-dependent response, that we motivate through a transmission properties analysis. Our results, considering the synthesis simplicity of PolyPyrroles and their non-toxicity, motivate future research efforts in this direction.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928694","","Electric potential;Sensitivity;Adsorption;Quantum dots;Modulation;Feature extraction;Real-time systems","","3","","22","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Multi-parameter RF based Characterization of Nanoparticles and Biomolecules","A. Mazumder; S. Azeemuddin; T. K. Sau; P. Bhimalapuram; A. Biswas","Center for VLSI and Embedded Systems Technology, IIIT Hyderabad; Center for VLSI and Embedded Systems Technology, IIIT Hyderabad; Center of Computational Natural Science and Bioinformatics, IIIT-Hyderabad; Center of Computational Natural Science and Bioinformatics, IIIT-Hyderabad; Center of Computational Natural Science and Bioinformatics, IIIT-Hyderabad",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","157","160","In this work, we explore the use of Radio frequency (RF) based sensing in uniquely identifying nanoparticles and biosamples by utilizing multi-parameter characterization. Most conventional RF sensors suffer from an inability to perform proper identification due to the dependence of the methodology on a single parameter variation. This paper combats this drawback by proposing a technique that extracts multiple parameters from the frequency response of a narrow band, IDC based RF sensor for performing the analysis. Furthermore, to illustrate the method, the identification is performed for different samples, including Biotin, BSA-conjugated Biotin, Gold Nanorods and Silica-coated Goldnanospheres. The results indicate that multi-parameter characterization yields unique spectral signatures for all samples, and thus identification can efficiently be performed.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928625","","Radio frequency;Nanoparticles;Gold;Molecular biophysics;Sensor phenomena and characterization;Frequency response;Libraries","","2","","13","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Highly sensitive electrospun SnO2-ZnO composite nanofibers for low concentration ethanol detection","S. K. Lalwani; A. Debnath; Sunny","Department of Electronics and Communication, Indian Institute of Information Technology, Allahabad; Department of Electronics and Communication, Indian Institute of Information Technology, Allahabad; Department of Electronics and Communication, Indian Institute of Information Technology, Allahabad",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","161","164","The present work demonstrates the sub-ppm detection of ethanol using electrospun SnO2-ZnO composite nanofibers on interdigitated gold electrodes (IDGE). The fabricated sensor has shown excellent % response of 43.4 % at 0.5 ppm and 371 % at 100 ppm of ethanol. The sensor is appreciably selective towards ethanol and has shown fast response and recovery. The high % response of the sensor is attributed to the high specific surface area and low crystallite size of 55.43 nm. The adsorption reaction process at n-n heterojunction interface is used to explain the ethanol sensing mechanism of the composite. Further, XRD, XPS and FESEM analysis have been done to study the crystal structure, valence states and surface morphology of the SnO2-ZnO composite.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928591","Metal oxide;Electrospinning;Nanofiber;% response;Low concentration","Temperature sensors;X-ray scattering;Ethanol;Nanocomposites;Heterojunctions;Sensors;Time factors","","3","","19","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Lithium yttrium ytterbium fluoride nanocrystals for laser cooling applications","S. I. Gharde; M. V. Reymatias; Q. T. Nguyen; L. N. Elam; S. A. Ivanov; J. D. Watt; D. L. Huber; M. Osiński","Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA; Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA; Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA; Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA; Los Alamos National Laboratory, Center for Integrated Nanotechnologies, Albuquerque, NM, USA; Los Alamos National Laboratory, Center for Integrated Nanotechnologies, Albuquerque, NM, USA; Sandia National Laboratories, Center for Integrated Nanotechnologies, Albuquerque, NM, USA; Center for High Technology Materials, University of New Mexico, Albuquerque, NM, USA",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","165","168","This paper reports on successful synthesis and comprehensive characterization of lithium yttrium ytterbium fluoride nanocrystals. The Yb content was varied between 1% and 10%. The nanocrystals emit in near-infrared, with the emission spectrum extending from 960 nm to 1060 nm when excited with the 900-nm light. Strong anti-Stokes photoluminescence was observed when using excitation wavelengths ranging from 1000 nm to 1020 nm. The temperature dependence of the Stokes and anti-Stokes photoluminescence was measured over the range from 10 °C till 70 °C. These nanocrystals have a high potential to be used in optical cooling applications.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928601","ONR(grant numbers:N00014-18-1-2739,N00014-19-1-2117); U.S. Department of Energy (DOE)(grant numbers:89233218CNA000001); Sandia National Laboratories(grant numbers:DE-NA-0003525); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928601","Colloidal nanocrystals;Near-infrared quantum dots;Anti-Stokes emission;LiY1-xYbxF4","Temperature measurement;Temperature dependence;Nanocrystals;Stimulated emission;Wavelength measurement;Quantum dots;Ytterbium","","","","11","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Estimating the Process Variation Effects of Stacked Gate All Around Si Nanosheet CFETs Using Artificial Neural Network Modeling Framework","R. Butola; Y. Li; S. R. Kola; M. -H. Chuang; C. Akbar","Department of Electrical Engineering and Computer Engineering, Parallel and Scientific Computing Laboratory, Electrical Engineering and Computer Science International Graduate Program, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Department of Electrical Engineering and Computer Engineering, Institute of Communications Engineering, Institute of Biomedical Engineering, and Center for mm Wave Smart Radar System and Technologies, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Department of Electrical Engineering and Computer Engineering, Parallel and Scientific Computing Laboratory, Electrical Engineering and Computer Science International Graduate Program, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Parallel and Scientific Computing Laboratory and Institute of Communications Engineering National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Parallel and Scientific Computing Laboratory and Institute of Communications Engineering National Yang Ming Chiao Tung University, Hsinchu, Taiwan",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","170","173","We for the first time report a novel machine learning (ML) approach to model the effects of varying process parameters on DC characteristics of stacked gate all around (GAA) Si nanosheet (NS) complementary-FETs (CFETs) using an artificial neural network (ANN) model. Process parameters that have predominant effects on device characteristics are considered and used as input features to the ANN model; and, their effects on DC characteristics are modeled. Major figures of merit (FoMs) are further extracted accurately from the transfer characteristics in much less computational time as compared to 3D device simulation. The performance of the ANN model is further evaluated using the coefficient of determination, R2-score, which is more than 96%. It shows that the ANN model successfully learned the information from the dataset; thus, the ANN model exhibits the competency in device modeling of emerging CFETs.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928645","Ministry of Science and Technology (MOST)(grant numbers:MOST 110-2221-E-A49-139,MOST 110-2218-E-492-003-MBK,MOST 109-2221-E-009-033,MOST 109-2634-F-009-030); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928645","","Training;Solid modeling;Three-dimensional displays;Computational modeling;Gallium arsenide;Artificial neural networks;Logic gates","","5","","16","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Low Temperature Effects on the Operation of Nanomaterials Based Electronic Devices","R. Nekovei; A. Verma","Electrical Engineering & Computer Science Department, Texas A&M University-Kingsville, Kingsville, Texas, USA; Electrical Engineering & Computer Science Department, Texas A&M University-Kingsville, Kingsville, Texas, USA",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","174","177","In this work we investigate the effects of low temperature on the performance of a nano device. Modeling the behavior of gate-all-around (GAA) field-effect transistor (FET) is achieved with Ensemble Monte Carlo (EMC) simulations, with a semiconducting zigzag single-wall carbon nanotube (CNT) - (49,0) as the active channel. The principal electron scattering mechanisms considered include single lowest radial breathing mode (RBM) phonons, as well as longitudinal acoustic (LA) and optical (LO) phonons. In this work, EMC simulations are conducted self-consistently with the electrostatic solver to calculate device currents. A wide-range of temperature is considered - from 4 °K to 220 °K. Steady-state results show that for this wide range of temperature, and appropriate gate/source-drain voltages, the transistor operates properly, and electrons deliver up to a fraction of microwatt power. The power delivered is found to be relatively similar across the temperatures considered. The differences are attributed to the difference in electron-phonon scattering rates for different temperatures.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928597","NASA; Jet Propulsion Laboratory; Office of Naval Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928597","single-wall semiconducting carbon nanotube (CNT);gate-all-around field-effect transistor (GAA-FET)","Semiconductor device modeling;Performance evaluation;Temperature distribution;Scattering;Phonons;Logic gates;Carbon nanotubes","","1","","6","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Simulation of Mos2 based Asymmetric Nano-Channel Rectifier","S. Garg; B. Sharma; G. M. Khanal; N. Gupta; A. K. Singh; R. Syal; S. Kumar; S. R. Kasjoo","Dept. of Electronics and Comm. Engg., Semiconductor Research Centre, Punjab Engineering College (Deemed to be University), Chandigarh, India; Dept. of Electronics and Comm. Engg., Semiconductor Research Centre, Punjab Engineering College (Deemed to be University), Chandigarh, India; Dept. of Electronics and Comm. Engg., Semiconductor Research Centre, Punjab Engineering College (Deemed to be University), Chandigarh, India; Dept. of Electronics and Comm. Engg., Semiconductor Research Centre, Punjab Engineering College (Deemed to be University), Chandigarh, India; Dept. of Electronics and Comm. Engg., Semiconductor Research Centre, Punjab Engineering College (Deemed to be University), Chandigarh, India; Applied Sciences Department, Punjab Engineering College (Deemed to be University), Chandigarh, India; Applied Sciences Department, Punjab Engineering College (Deemed to be University), Chandigarh, India; School of Microelectronic Engineering, Universiti Malaysia Perlis, Kangar, Malaysia",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","178","181","Molybdenum disulfide (MoS2) has been utilized to demonstrate rectification behavior in an asymmetric channel similar to a diode-like I-V response. The demonstrated asymmetric device called self-switching diode is simulated by Silvaco TCAD software. The large signal analysis has been performed to estimate the frequency response. The diode shows NEP and responsivity of 6.50 nW/Hz1/2 and 59.11 V/W, respectively. The diode can be used for radio frequency (RF) rectification as it has a cut-off frequency of ~191 MHz.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928647","Science and Engineering Research Board (SERB); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928647","RF (radio frequency);rectifier;two-dimensional material;self-switching diode (SSD);transition metal dichalcogenide (TMDC);asymmetric nano-channel","Radio frequency;Performance evaluation;Analytical models;Cutoff frequency;Rectifiers;Nanoscale devices;Software","","1","","12","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Exploiting Nanoelectronic Properties of Memory Chips for Prevention of IC-Counterfeiting","S. Chakraborty; T. Das; M. Suri","Department of Electrical Engineering, Indian Institute of Technology, Delhi, India; Department of Electrical Engineering, Indian Institute of Technology, Delhi, India; Department of Electrical Engineering, Indian Institute of Technology, Delhi, India",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","182","185","This study presents a methodology for anti-counterfeiting of Non-Volatile Memory (NVM) chips. In particular, we experimentally demonstrate a generalized methodology for detecting (i) Integrated Circuit (IC) origin, (ii) recycled or used NVM chips, and (iii) identification of used locations (addresses) in the chip. Our proposed methodology inspects latency and variability signatures of Commercial-Off-The-Shelf (COTS) NVM chips. The proposed technique requires low-cycle (~100) pre-conditioning and utilizes Machine Learning (ML) algorithms. We observe different trends in evolution of latency (sector erase or page write) with cycling on different NVM technologies from different vendors. ML assisted approach is utilized for detecting IC manufacturers with 95.1% accuracy obtained on prepared test dataset consisting of 3 different NVM technologies including 6 different manufacturers (9 types of chips).","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928659","DST(grant numbers:DST/TDT/AMT/2017/159(G)); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928659","","Integrated circuits;Machine learning algorithms;Nonvolatile memory;Machine learning;Market research;Nanotechnology","","","","21","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Photoelectric Characterization of a Single Layer of CNTs using CAFM","Y. Abbas; M. Baker; M. Rezeq","Department of Physics and System, Chip Lab, Khalifa University, Abu Dhabi, UAE; Department of Electrical and Computer Engineering and System, Chip Lab, Khalifa University, Abu Dhabi, UAE; Department of Physics and System, Chip Lab, Khalifa University, Abu Dhabi, UAE",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","186","189","Detailed investigations for the photoelectric characteristics of a single-layer of carbon nanotubes (CNTs) have been performed using a conductive mode atomic force microscope (CAFM). The diluted CNTs were drop-casted on a SiO2/n-Si substrate followed by annealing in N2 ambient for 2 hours at 70°C. Individual CNTs were identified using the AC imaging mode of atomic force microscope (AFM). Subsequently, the electrical measurements were performed using CAFM with an Au-coated tip placed directly on the CNTs. A lower turn-on voltage is observed for the shorter wavelength of light illuminated on the CNTs, compared to that of a long light wavelength, indicating higher energy electrons are excited to the conduction band of the CNT.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928657","","Atomic measurements;Atomic force microscopy;Scanning electron microscopy;Wavelength measurement;Force;Electric variables;Carbon nanotubes","","","","29","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Phase Chirality Induced Meta-Atoms for Holographic Displays","T. Naeem; H. S. Khaliq; M. Zubair; T. Tauqeer; M. Q. Mehmood; Y. Massoud","Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Innovative Technologies Laboratories (ITL), Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","190","193","Full phase manipulation is the fundamental requirement for biomedical imaging and optical display applications. To enhance the capability of the existing devices, it is crucial to introduce extra degree of freedom which increases the efficiency and utilization of the devices. In this work, we proposed a chiral structure whose phase for cross-polarized components of circularly polarized (CP) light does not overlap, thus providing an extra degree of freedom. This asymmetric property introduces phase chirality in the proposed structure, enabling us to control the phase independently of each CP light component. For the proof of concept, spin-decoupled holography is demonstrated over the visible domain under distinct CP light. The wideband response of the device is demonstrated with high fidelity results. This work will lead us to new applications for polarimetric imaging and sensing of biomedical samples.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928662","Chiral Structure;spin-decoupled holography;light spin manipulation","Optical polarization;Optical device fabrication;Phase control;Holography;Optical variables control;Optical imaging;Nanoscale devices","","3","","24","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Dual-Mode Chiral Meta-Holography through All-Dielectric Nano-Surfaces in Visible Regime","H. S. Khaliq; T. Naeem; K. Riaz; M. Zubair; M. Q. Mehmood; Y. Massoud","Innovative Technologies Laboratories (ITL), King Abdullah University of Science and Technology (KAUST), Electrical and Computer Engineering, Thuwal, Saudi Arabia; Department of Electrical and Computer Engineering, COMSATS University Islamabad, Lahore, Pakistan; Department of Electrical Engineering, MicroNano Lab, Information Technology University (ITU), Lahore, Pakistan; Department of Electrical Engineering, MicroNano Lab, Information Technology University (ITU), Lahore, Pakistan; Department of Electrical Engineering, MicroNano Lab, Information Technology University (ITU), Lahore, Pakistan; Innovative Technologies Laboratories (ITL), King Abdullah University of Science and Technology (KAUST), Electrical and Computer Engineering, Thuwal, Saudi Arabia",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","194","197","Chiro-optical effects have numerous applications in optical displays, chiral sensing, and chiral imaging. The simultaneous control of amplitude, phase, and polarization with chirality in metasurfaces provides a compact and cost-effective solution for these applications. Here, we propose a planar all-dielectric metasurface based on anisotropic nano-bars instead of conventional chiral structures to avoid the fabrication complexities and the narrow bandwidth at the nanoscale. The fundamental meta-atom of the proposed metasurface contains a pair of nano-bars introducing giant chiro-optical effects in dual transmission mode at wide bandwidth of visible regime. The proposed meta-nano-surface provides the maximum asymmetric transmission of ~77%. For the proof of concept, the phase mask of an image is encoded into the meta-nano-surface to reproduce chiral meta-hologram for circularly polarized light at RGB wavelengths. The demonstrated design provides a route to realize giant chiro-optical effects for promising application in optical displays, circular dichroism spectroscopy, circular polarizers, security, and imaging.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928670","All-dielectric;Chiral Metasurfaces;Chiro-Optical effects;Asymmetric Transmission;Chiral Sensing;Chiral Imaging","Spectroscopy;Optical polarization;Optical device fabrication;Bandwidth;Optical imaging;Metasurfaces;Nanoscale devices","","4","","20","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Novel Spin-decoupled Holographic Meta-displays","I. Javed; M. A. Naveed; M. Zubair; A. K. Goyal; M. Q. Mehmood; Y. Massoud","Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Innovative Technologies Laboratories (ITL), Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Innovative Technologies Laboratories (ITL), Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","198","201","Many modern applications like entertainment displays, data encryption, security, and virtual reality (VR) technology require asymmetric light manipulation. Symmetric spin-orbit interactions (SOI) apply a limit in achieving an asymmetrical metahologram. However, different reported asymmetric SOI's based on propagation and geometric phase mergence techniques effectively break this limit at the expense of design complexity and greater computation cost. This work proposes a novel helicity multiplexing technique that breaks all the aforementioned barriers in achieving on-axis dual side holograms. Benefiting from the geometric phase modulation of anisotropic nano-resonating antennas, we have employed a single unit cell to achieve helicity multiplexing. A low extinction coefficient material a-Si:H is used for device analysis. Due to the simple single unit cell-based designing technique, simulation and fabrication complexities were significantly reduced. As a result, based on the helicity and incidence direction of electromagnetic wave, we have achieved highly transmissive dual holographic images in the visible band. Our simulated efficiencies are 55%, 75%, and 80% for the blue $\boldsymbol{(\lambda=488\ \text{nm})}$, green $\boldsymbol{(\lambda=532}$ nm), and red light $\boldsymbol{(\lambda=633\ \text{nm})}$.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928775","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928775","Helicity-multiplexing;holography;Meta-displays;Spin-orbit interactions","Multiplexing;Solid modeling;Costs;Phase modulation;Electromagnetic scattering;Virtual reality;Complexity theory","","4","","24","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
"Pseudo non-diffracting beam array through high-indexed dielectric metaplate","I. Javed; M. A. Naveed; M. Zubair; M. Q. Mehmood; Y. Massoud","Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Electrical Engineering Department, MicroNano Lab, Information Technology University (ITU) of the Punjab, Lahore, Pakistan; Innovative Technologies Laboratories (ITL), Electrical and Computer Engineering, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia",2022 IEEE 22nd International Conference on Nanotechnology (NANO),"8 Nov 2022","2022","","","202","205","Highly non-diffracting Bessel beams have gathered an excessive amount of significance due to their several applications ranging from optical communication, and displays to trapping and manipulation. The array of Bessel beams with multiple orders is generated by utilizing geometric metasurfaces to have full phase control over the optical properties of light. In prior works, Bessel beams are realized with optical metasurfaces of titanium dioxide (TiO2) and gallium nitride (GaN) but they have bottlenecks in terms of complex and expensive fabrication. Here, in this manuscript, we have represented a single-layer optical metasurface based on gallium phosphide (GaP) for Bessel beam generation. The proposed metasurface has high transmission efficiency in the visible regime and is capable of producing four Bessel beams of arbitrary orders without the accumulation of extra complexities in conventional nano-rectangular pillar geometry. Due to the property of orbital angular momentum, these arbitrary order Bessel beams have a high capacity for data storage. Thus, they provide an appropriate platform for numerous interesting phenomena of data encryption and information storage.","1944-9380","978-1-6654-5225-0","10.1109/NANO54668.2022.9928777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9928777","Optical metasurfaces;Gallium phosphide;Bessel beam;PB-phase","Gallium;Optical device fabrication;Metasurfaces;Optical variables control;Geometrical optics;Orbits;Optical fiber communication","","5","","26","IEEE","8 Nov 2022","4-8 July 2022","4-8 July 2022","IEEE","IEEE Conferences"
