"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Robust-Compact Model to Emulate Neuro-Mimetic Dynamics With Doped-HfO2 Ferroelectric-FET Based Neurons","R. R. Shaik; L. Chandrasekar; K. P. Pradhan","ECE Department, Indian Institute of Information Technology, Design and Manufacturing Kanchipuram, Chennai, India; GlobalFoundries, Bengaluru, India; ECE Department, Indian Institute of Information Technology, Design and Manufacturing Kanchipuram, Chennai, India",IEEE Transactions on Nanotechnology,"10 Apr 2023","2023","22","","178","183","A leap towards deriving a robust-compact model for ferroelectric-FET (FeFET) oscillator based spiking neurons has been developed. The compact model can capture and emulate neurons that exhibit both excitatory and inhibitory coupled dynamical behaviour, native to cortical neurons. The proposed model can reliably mimic neuronal dynamics for a broad-spectrum of FeFETs when, factored with appropriate validation of numerical simulations and physics-based models. The emulation of neuronal attributes based on FDSOI FeFET having qualitative agreement with previously reported data. The robustness of this analytical model has been investigated by tuning with ferro-dielectric (Fe) materials i.e., zirconium-doped HfO2 (HZO) and silicon-doped HfO2 (HSO) for mimicking the neurons. In continuance, the model is examined for emulating the cortical neurons by altering the inhibition (high-VGF) and excitation (low-VGF) inputs with a suitable frequency of operation for spiking neurons.","1941-0085","","10.1109/TNANO.2023.3262542","Science and Engineering Research Board(grant numbers:SRG/2020/001622); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10083245","Cortical;ferroelectric;FDSOI;HSO;HZO;neuromorphic computing;neural-network;neuron;spiking","FeFETs;Neurons;Silicon-on-insulator;MOSFET;Ferroelectric devices;Neuromorphic engineering;Neural networks","","7","","31","IEEE","28 Mar 2023","2023","","IEEE","IEEE Journals"
"Microcantilever Printed CuO Single Nanowire Field-Effect Transistors for Sensing Applications","S. Raveesh; V. K. S. Yadav; R. Paily","Department of Electronics and Electrical Engineering, IIT Guwahati, Guwahati, India; Department of Electronics and Communication Engineering, Birla Institute of Technology - Mesra, Ranchi, India; Department of Electronics and Electrical Engineering, IIT Guwahati, Guwahati, India",IEEE Transactions on Nanotechnology,"10 Apr 2023","2023","22","","184","189","This work reports the synthesis of copper oxide (CuO) nanowires (NWs) using thermal oxidation followed by microcantilever contact print ($\mu$CCP) of silver nanoparticles (AgNP) on Si-SiO$_{2}$ substrate to get field-effect transistors (FETs) in back, coplanar, and top gate configurations. CuO single NWs (SNWs) FETs with channel lengths 10–50 $\mu$m, and diameter 200–250 nm are fabricated and characterized to understand the transport properties of SNW devices. The fabricated FETs exhibit p-type conduction with hole mobility 0.14–0.36 cm$^{2}$V$^{-1}$ s$^{-1}$ and the hole concentration in dark and photo-excitation found to be in the range of 10$^{16}$–10$^{17}$ cm$^{-3}$ and 10$^{17}$–10$^{19}$ cm$^{-3}$, respectively. The developed CuO SNW two-terminal and FETs are used to detect the white light at room temperature and ethanol at 150 $^{\circ }$C. The FETs have limited performance but are stable for months.","1941-0085","","10.1109/TNANO.2023.3262279","Ministry of Electronics and Information Technology; Government of India(grant numbers:5(9)/2012-NANO); Centre for Excellence in Nanoelectronics and Theranostic Devices; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10082941","Copper oxide;printing;single-nanowire FET;thermal oxidation;photodetctor;volatile organic compounds (VOCs)","Field effect transistors;Substrates;Oxidation;Printing;Copper compounds;Nanowires;Photodetectors;Volatile organic compounds","","2","","39","IEEE","27 Mar 2023","2023","","IEEE","IEEE Journals"
"An Efficient Light Trapping Method to Enhance the Efficiency of Thin Film Solar Cell","T. Ahmed; S. S. A. Askari; M. K. Das","Centre of Excellence in Renewable Energy (CERE), and Department of Electronics Engineering, IIT(ISM), Dhanbad, Jharkhand, India; Centre of Excellence in Renewable Energy (CERE), and Department of Electronics Engineering, IIT(ISM), Dhanbad, Jharkhand, India; Centre of Excellence in Renewable Energy (CERE), and Department of Electronics Engineering, IIT(ISM), Dhanbad, Jharkhand, India",IEEE Transactions on Nanotechnology,"11 Apr 2023","2023","22","","190","199","An efficient light management technique is proposed and investigated by developing a TCAD model for microcrystalline silicon based thin film solar cell. The model includes physical insight related to some optical phenomenon like scattering and diffusive reflection of light as well as some electrical phenomena like carrier transport at the heterointerfaces. Two different structures, which comprises of sawtooth and grating-type back nanotextured in combination with random front nano-textured absorber layers are considered in this work. It has been observed that sawtooth or grating type back nano-textured absorber layer results in enhanced absorption of incident photons as compared to the planar back absorber layer. Also, the grating type back-textured absorber provides better performance compared to its sawtooth counterparts. Finally, the depth and period of grating are optimized in order to maximize the power conversion efficiency of grating-back-textured with random-front-textured absorber. The optimized structure results in an efficiency of 12.325% which corresponds to an improvement of 3.975% compared to the random front and back nano-textured thin film solar cell.","1941-0085","","10.1109/TNANO.2023.3262367","Ministry of Human Resource Development; Government of India; Establishment of Centres of Excellence; Centre of Excellence in Renewable Energy at IIT(grant numbers:F.No.5-6/2013-TS-VII); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10082963","Thin film;sawtooth;grating;textured;absorber","Absorption;Gratings;Silicon;Light trapping;Charge carrier processes;Thin films;Photovoltaic cells","","4","","45","IEEE","27 Mar 2023","2023","","IEEE","IEEE Journals"
"Plasmonic Ring Resonator Sensor With High Sensitivity and Enhanced Figure of Merit Using an Ag–Si–Ag Bus Waveguide","S. Kumari; Y. K. Verma; S. M. Tripathi","Centre for Lasers and Photonics, Indian Institute of Technology Kanpur, Kanpur, India; Department of Physics, Indian Institute of Technology Kanpur, Kanpur, India; Department of Physics and Centre for Lasers and Photonics, Indian Institute of Technology Kanpur, Kanpur, India",IEEE Transactions on Nanotechnology,"14 Apr 2023","2023","22","","200","205","A plasmonic miniaturized ring resonator based on Ag-analyte-Ag ring cavity coupled with an Ag-Si-Ag input bus waveguide has been numerically analyzed for bulk refractive index and surface adlayer sensing applications. The opto-geometric parameters of the sensor structure have been thoroughly optimized to maximize field confinement in the sensing zone, which significantly improves the sensitivity. Using an Ag-Si-Ag input bus waveguide results in the reduction of propagation loss which offers an improved quality factor and figure of merit due to narrowing of full width at half maximum (FWHM) of the transmission spectrum. The average bulk refractive index sensitivity over biologically relevant refractive index range (1.33-1.38 RIU) and gas-sensitivity (1-1.01 RIU) values are 1757.71 nm/RIU with an FWHM of 37 nm, and 1787.14 nm/RIU with an FWHM of 24 nm, respectively. We have also investigated the optimized sensor's performance as an adlayer biosensor and the maximum adlayer sensitivity obtained is 2.72 nm/nm. We have also analyzed the sensor's optical tolerance by incorporating a 10% change in Ag's and Si's real part of dielectric constants. Owing to excellent sensitivity and high figure of merit the proposed sensor may find applications in designing highly sensitive on-chip nano-sensors with improved detection limit.","1941-0085","","10.1109/TNANO.2023.3263371","Science and Engineering Research Board, Government of India(grant numbers:EMR/2016/007936); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10088445","Nano-ring plasmonic resonator;refractive index sensor;surface plasmon polaritons;adlayer sensor","Optical waveguides;Sensitivity;Optical ring resonators;Refractive index;Silicon;Resonators;Surface plasmon polaritons;Nanosensors","","10","","37","IEEE","30 Mar 2023","2023","","IEEE","IEEE Journals"
"Complementary Resistive Switching in ZnO/Al2O3 Bi-Layer Devices","J. A. Lekshmi; T. N. Kumar; K. B. Jinesh","Department of Electrical and Electronic Engineering, University of Nottingham Malaysia, Semenyih, Malaysia; Department of Electrical and Electronic Engineering, University of Nottingham Malaysia, Semenyih, Malaysia; Department of Physics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India",IEEE Transactions on Nanotechnology,"5 May 2023","2023","22","","206","213","This paper reports the complementary resistive switching (CRS) characteristics exhibited by Au/ZnO/Al2O3/ Fluorine doped tin oxide (FTO) bilayer device for the first time, where both ZnO and Al2O3 are active switching layers exhibiting resistive switching properties. The I-V characteristics of the device initially show bipolar resistive switching (BRS) for a few cycles (∼12) before permanently switching to CRS with the extension of SET voltage. The stable CRS state of the device exhibits a high current of ∼500 μA during the ON-state and low current of 3 × 10−7 A during OFF-state at low input voltages (−0.5 V to 0.5 V) enables the proposed device suitable to use in crossbar array to mitigate the sneak path current. The device performance to write and read processes is evaluated with pulses of magnitudes ∼|2.5| V and 1.3 V, respectively, and showed a ∼60 μA difference in read-out current between data bits 0 and 1. Similarly, the device's power consumption is also measured to elucidate that the device is suitable to use as a memory unit with power consumption in the order of microwatts (μW). Further, the possible switching mechanism is demonstrated based on oxygen vacancies migration.","1941-0085","","10.1109/TNANO.2023.3268204","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10104115","Complementary resistive switching;nonvolatile memory;power;resistive random-access memory;sneak path current;ZnO","Switches;Zinc oxide;II-VI semiconductor materials;Gold;Nonvolatile memory;Resistive RAM","","3","","41","IEEE","18 Apr 2023","2023","","IEEE","IEEE Journals"
"A Novel Cascadable TCAM Using RRAM and Current Race Scheme for High-Speed Energy-Efficient Applications","K. Pan; A. M. S. Tosson; N. Wang; N. Y. Zhou; L. Wei","Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Synopsys Inc, Mountain View, CA, USA; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Department of Mechanical and Mechatronics Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada",IEEE Transactions on Nanotechnology,"5 May 2023","2023","22","","214","221","In this work, a novel ternary content addressable memory (TCAM) design is proposed using resistive random-access memory (RRAM) array in 2T2R configuration. The suggested memory array adopts the current-race (CR) sensing mechanism incorporated with a match-line (ML) booster in the sensing amplifier (SA) to improve energy efficiency, search speed and tolerance to RRAM switching variation. Several innovations are implemented to enhance the design further. For large TCAM arrays, match-line sensing amplifier (MLSA) direct cascading (DC) and an SR-latch cascading (SRC) schemes are proposed and compared in search speed, energy efficiency and MLSA noise margin. A same clock phase cascading (SCPC) scheme is also introduced to reduce latency in cascading structure by placing evaluation phase of all stages in the same clock phase. Furthermore, an RRAM-based tunable delay element (RRAM-TDE) is used in the TCAM design to provide flexibility and robustness against RRAM switching variation. The resulting system demonstrates excellent speed, energy and area efficiency against other TCAM designs using CMOS and emerging non-volatile memory (eNVM). To the best of our knowledge, the proposed 64-bit 1-stage TCAM system's speed and energy consumption match the best performance reported by other eNVM-based TCAM designs. The proposed design on a 128-bit 2-stage system also has speed and energy consumption comparable to SRAM-based TCAMs with the extra advantages of (a) compact size (90% reduction) and (b) non-volatility.","1941-0085","","10.1109/TNANO.2023.3271308","NSERC Discovery Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10111053","RRAM;2T2R;TCAM;Current race;Tunable delay element;Low-power memory design;Cascading;Neural Network Acceleration","Sensors;Energy consumption;Switching circuits;Energy efficiency;Resistive RAM;Associative memory;Low-power electronics","","16","","35","IEEE","28 Apr 2023","2023","","IEEE","IEEE Journals"
"A Configurable 10T SRAM-Based IMC Accelerator With Scaled-Voltage-Based Pulse Count Modulation for MAC and High-Throughput XAC","P. K. Saragada; S. Manna; A. Singh; B. P. Das","Department of Electronics and Communication Engineering, Indian Institute of Technology (IIT) Roorkee, Roorkee, India; Department of Electronics and Communication Engineering, Indian Institute of Technology (IIT) Roorkee, Roorkee, India; Department of Electronics and Communication Engineering, Indian Institute of Technology (IIT) Roorkee, Roorkee, India; Department of Electronics and Communication Engineering, Indian Institute of Technology (IIT) Roorkee, Roorkee, India",IEEE Transactions on Nanotechnology,"12 May 2023","2023","22","","222","227","This work proposes a 10T SRAM-based in-memory computation (IMC) architecture that can be configured to perform linear multiply-and-accumulate (MAC) operations and high-throughput XNOR-and-accumulate (XAC) operations. The IMC-MAC operation is performed by using the proposed scaled-voltage-based pulse count modulation (PCM) technique, which improves the linearity and signal margin of the MAC operation. The IMC-XAC operation is performed by using the proposed single capacitor discharge (SCD) approach with various advantages such as no deterministic error in XAC output, low latency, and less variation compared to the traditional charge sharing (TCS)-based XAC operation. The post-layout simulations of the proposed IMC architecture in a 65-nm CMOS process shows that the IMC architecture achieves a signal margin of 44.3 mV using the proposed scaled-voltage-based PCM approach in IMC-MAC mode whereas 37% less variation using the proposed SCD approach in IMC-XAC mode. In IMC-MAC mode, we achieve a 54.6 GOPS, 273 TOPS/W, and 98.67%/88.72% classification accuracy on MNIST/CIFAR-10 dataset using the convolution neural network (CNN)/ResNet20 algorithm. In IMC-XAC mode, we achieve a 3276.8 GOPS, 1092.2 TOPS/W, and 97.12% classification accuracy on the MNIST dataset using the binary neural network (BNN) algorithm.","1941-0085","","10.1109/TNANO.2023.3269946","YFRF, MeitY, India(grant numbers:CRG/2021/007437); SERB, India; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10107807","Hardware accelerator;In-memory computation (IMC);machine learning algorithm;multiply-and-accumulate (MAC);SRAM;XNOR-and-accumulate (XAC)","Random access memory;Discharges (electric);Hardware acceleration;In-memory computing;Machine learning algorithms;SRAM chips","","17","","18","IEEE","25 Apr 2023","2023","","IEEE","IEEE Journals"
"Hybrid CMOS-PCM Ternary Logic for Digital Circuit Applications","M. Kumar; M. Suri","Indian Institute of Technology Delhi, New Delhi, India; Indian Institute of Technology Delhi, New Delhi, India",IEEE Transactions on Nanotechnology,"12 May 2023","2023","22","","228","237","This paper presents hybrid design of a Ternary Inverter (TI) circuit by integrating an Ovonic-Threshold-Switching (OTS) based Phase-Change-Memory (PCM) cell between Complementary-Metal-Oxide-Semiconductor (CMOS) transistors. Volatile OTS behaviour of the PCM structure helps to generate the ternary state. Reliability of the proposed TI design has been demonstrated through the Monte-Carlo simulations in Cadence-Spectre simulator incorporating both Process and Mismatch variability at all corners. The proposed inverter cell consumes 10.44 $\mu$W power and 1.47 ns delay on UMC-180 nm technology node. Moreover to demonstrate the scaling potential, we have simulated the proposed inverter at various technology nodes i.e 180/90/65/28 nm. At advanced feature sizes, power and delay are improved by significant amount. For benchmarking, we have compared the proposed TI design with various state-of-the-art hybrid structures. Furthermore, to demonstrate potential applications, we designed and simulated ternary universal logic gates i.e NAND/NOR. Benefits of the proposed TI in circuit applications are shown through a Ternary Multiplier (TMUL) arithmetic circuit implementation. Finally, a Ternary-Static-Random-Access-Memory (TSRAM) is proposed with two back-to-back connected CMOS-PCM TIs with three bit storing capability.","1941-0085","","10.1109/TNANO.2023.3272831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10115006","Ternary Inverter (TI);Multi Valued logic (MVL);Phase-Change Memory (PCM);Ovonic Threshold Switching (OTS);Negative Differential Resistance (NDR);Emerging Non-Volatile Memory (NVM);Ternary Static Random-Access Memory (TSRAM)","Phase change materials;Resistance;Inverters;Integrated circuit modeling;Multivalued logic;Nonvolatile memory","","13","","55","IEEE","3 May 2023","2023","","IEEE","IEEE Journals"
"Ovarian-Cancer Biomarker (HE4) Recognition in Serum Using Hetero TFET Biosensor","A. Bhattacharyya; D. De; M. Chanda","Department of ECE, Haldia Institute of Technology, Haldia, India; Department of CSE, Maulana Abul Kalam Azad University of Technology, Kolkata, India; Department of ECE, Meghnad Saha Institute of Technology, Kolkata, India",IEEE Transactions on Nanotechnology,"19 May 2023","2023","22","","238","244","Recognition of ovarian-cancer biomarker (HE4) in serum using dual-material In0.53Ga0.47As/Si hetero-structure charge-plasma-based extended gate TFET biosensor (DCE-HTFET) has been depicted in this article. The virtual fabrication flow for the configuration has been mentioned here. Silvaco ATLAS TCAD device simulator is used to optimize the device for better sensitivity. The sensitivity of the proposed model in the serum biosphere for different HE4 concentrations in histological subgroups of ovarian cancer has been investigated. An optimum ON-current to OFF-current sensitivity (SION/IOFF) of 18.2 × 106 and sensitivity regarding sub-threshold swing (SSS) of 95% have been achieved for the “Mucinous” type histological sub-group of ovarian-cancer biomarker having 74 pmol/L concentration. The proposed biosensor has been compared with the state-of-the-art literature to highlight its efficacy.","1941-0085","","10.1109/TNANO.2023.3272926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10115489","Ambipolarity;charge-plasma;hetero-structure;label-free biosensing;ovarian-cancer biomarker;sensitivity","Biological system modeling;Sensitivity;Biosensors;Tunneling;Ovarian cancer;Biomarkers","","21","","31","IEEE","4 May 2023","2023","","IEEE","IEEE Journals"
"Ultra-Low Power Reconfigurable Synaptic and Neuronal Transistor for Spiking Neural Network","N. Kamal; J. Singh; A. Lahgere; P. K. Tiwari","Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India; Department of Electrical Engineering, Indian Institute of Technology Kanpur, Kanpur, India; Department of Electrical Engineering, Indian Institute of Technology Patna, Patna, India",IEEE Transactions on Nanotechnology,"19 May 2023","2023","22","","245","251","In this article, we have proposed a novel reconfigurable synaptic and neuronal transistor (RSNT) at sub-10 nm regime for the spiking neural network (SNN). From calibrated TCAD simulations, we demonstrated that the proposed RSNT mimics both synaptic and neuronal functionalities. The proposed RSNT comprises of two gates, front gate (FG) and back gate (BG) to configure as a synapse and neuron, respectively. We investigated the synapse characteristics such as short-term (ST) and long-term (LT) synaptic plasticity (STSP/LTSP). The STSP is distinguished in terms of short-term potentiation/depression and paired-pulse facilitation/depression (PPF/PPD). And the LTSP is characterized by analyzing the long-term potentiation/depression (LTP/LTD) and spike-timing-dependent plasticity (STDP). Moreover, the energy consumption of the RSNT device during the facilitation and depression events is 4.5 pJ and 6.0 pJ, respectively. The reconfigurable leaky integrate-and-fire (LIF) neuron requires 1.2 fJ energy per spike (E$_{spike}$) for firing which is $\sim$ 10$^{4}$ × less E$_{spike}$ and $\sim$ 9 × lower supply voltage as compared to the PD-SOI MOSFET based LIF neuron. The simulation results assures that the proposed RSNT with various synaptic and LIF neuronal characteristics at sub-10 nm regime has potential application for the neuromorphic systems as it increases the integration density and eases the fabrication complexity.","1941-0085","","10.1109/TNANO.2023.3273624","Department of Science and Technology-Science and Engineering Research Board, Government of India, New Delhi, India(grant numbers:CRG/2021/007278); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10120989","Reconfigurable synaptic neuronal transistor (RSNT);short-term and long-term potentiation/depression (STP/STD and LTP/LTD);spike-timing-dependent plasticity (STDP);leaky integrated fire (LIF)","Logic gates;Neurons;Synapses;Silicon;Neuromorphics;Reconfigurable devices;Neural networks","","8","","28","IEEE","8 May 2023","2023","","IEEE","IEEE Journals"
"Eco-Friendly Synthesis of Wrinkle-Free Ultra-Flat Multi-Layer Graphene by Femtosecond Laser Irradiation of Graphite Under Ambient Conditions","R. K. Gadde; G. Srikanth; C. Byram; M. A. Taher; S. G. Acharyya; V. R. Soma; T. N. De","School of Engineering Sciences and Technology, University of Hyderabad, Hyderabad, India; School of Engineering Sciences and Technology, University of Hyderabad, Hyderabad, India; Advanced Centre of Research in High Energy Materials, University of Hyderabad, Hyderabad, India; Electrical Engineering Department, Indian Institue of Technology Hyderabad, Sangareddy, India; School of Engineering Sciences and Technology, University of Hyderabad, Hyderabad, India; Advanced Centre of Research in High Energy Materials, University of Hyderabad, Hyderabad, India; Advanced Systems Laboratory, Hyderabad, India",IEEE Transactions on Nanotechnology,"19 May 2023","2023","22","","252","259","Here, we report a single-step, high-yield technique for producing planar sheets of wrinkle-free multi-layer graphene (MLG) under ambient conditions by ablation of graphite powder dispersed in ethanol using a femtosecond laser. The parameters for the synthesis of MLG have been optimized and established. The number of layers and quality of MLG produced at several laser fluences (39.4 J/cm2, 98.72 J/cm2, 197.45 J/cm2, 296.16 J/cm2) was established based on detailed characterization using field emission scanning electron microscopy (FESEM), high-resolution transmission electron microscopy (HRTEM) with selected area electron diffraction (SAED), atomic force microscopy (AFM), Raman spectroscopy, X-ray photoelectron spectroscopy (XPS), and Fourier transform infrared spectroscopy (FTIR). Wrinkle-free, ultra-flat crystalline MLG sheets with 2-12 layers were produced in each case with an average lateral dimension of ∼1--3 μm. The associated oxy- functional groups were characterized and quantified using FTIR and XPS. The highest percentage of sp2 C atoms and C/O ratio for MLG was achieved at the lowest laser fluence. The higher the laser fluence higher the defects produced in the MLG sheets. The technique produces zero chemical waste, has a very high yield of ∼ 95%, and is promising for bulk-scale production of MLG.","1941-0085","","10.1109/TNANO.2023.3272009","Defence Research and Development Organisation(grant numbers:ASL/31/14/4051/CARS/051); Institute of Eminence, University of Hyderabad; DST-SERB; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10124148","Eco-friendly;high yield;large-scale production;laser ablation;multi-layer graphene","Graphene;Graphite;Laser ablation;Powders;Quantum dot lasers","","","","66","IEEE","12 May 2023","2023","","IEEE","IEEE Journals"
"Design of Leaky Integrate and Fire Neuron for Spiking Neural Networks Using Trench Bipolar I-MOS","A. Lahgere","Department of Electrical Engineering, Indian Institute of Technology, Kanpur, India",IEEE Transactions on Nanotechnology,"29 May 2023","2023","22","","260","265","In this article, using calibrated 2-D TCAD simulations we report a trench Bipolar I-MOS for the realization of a spiking neural network. We demonstrated that the proposed trench Bipolar I-MOS LIF neuron can emulate the biological neuronal nature and exhibits a low threshold voltage (−0.16 V), which is ∼|400 mV| lower than the past reported LBIMOS LIF neuron. Moreover, the trench Bipolar I-MOS neuron consumes 0.35 pJ energy per spike, which is ∼100x lower in comparison to the PDSOI LIF neuron. Further, the proposed LIF neuron shows ∼10x reduction in energy per spike than the recently published Ge MOSFET and JLFET based LIF neurons. In addition, the proposed trench Bipolar I-MOS LIF neuron exhibits ∼6 orders high spiking frequency than the biological neuron. Also, the proposed device shows a ∼1.1x reduction in the breakdown voltage as compared to the conventional Bipolar I-MOS. This is due to the crowding of the electric field near the gate edges.","1941-0085","","10.1109/TNANO.2023.3278537","Department of Science and Technology-Science and Engineering Research Board(grant numbers:EEQ/2022/000023); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10130327","Bipolar I-MOS;impact ionization;leaky integrate fire (LIF);spiking neural network (SNN)","Neurons;BiCMOS integrated circuits;Doping;Impact ionization;Neural networks;Threshold voltage","","12","","24","IEEE","22 May 2023","2023","","IEEE","IEEE Journals"
"Ultra Low Energy Charge Trapping MOSFET With Neuro-Inspired Learning Capabilities","A. Kumar; A. K. Kamal; J. Singh; B. Gupta","Department of Electronics and Communication Engineering, National Institute of Technology, Patna, India; Department of Electrical and Electronics Engineering, ABV-IIITM, Gwalior, India; Department of Electrical Engineering, Indian Institute of Technology, Patna, India; Department of Electronics and Communication Engineering, National Institute of Technology, Patna, India",IEEE Transactions on Nanotechnology,"23 Jun 2023","2023","22","","266","272","In this article, a synaptic semiconductor device and its crossbar have been demonstrated for real-time artificial intelligence (AI) applications. The proposed device is a dual gate, metal-oxide-semiconductor field-effect transistor (MOSFET) with charge trapping and de-trapping capabilities to emulate synaptic weight modulation. It achieves ultra-low energy consumption in the range few-tenth of femto-Joules and can be further reduced by adjusting device parameters. Moreover, to prove the potential of the proposed device as an analog AI accelerator, it was trained and tested for an ANN based underwater image enhancement algorithm on Underwater Image Enhancement Benchmark (UIEB) dataset. The results were compared to the state-of-arts which show that our proposed algorithm works better than most of the previous works on qualitative as well as quantitative grounds. The ultra-low energy consumption of the order of one-tenth of femto-Joules makes the proposed crossbar architecture (AI accelerator) a potential candidate for real-time data intensive AI/ML applications.","1941-0085","","10.1109/TNANO.2023.3283987","Department of Science and Technology-Science and Engineering Research Board, Government of India, New Delhi, India(grant numbers:CRG/2021/007278); Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior(grant numbers:ABV-IIITM/DORC/FIG/001/2023-3997); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10146483","AI accelerator;ANN;synaptic weight;synaptic crossbar;synaptic depression;synaptic facilitation;underwater","Synapses;Neurons;MOSFET;Energy consumption;Real-time systems;AI accelerators;Artificial neural networks","","7","","44","IEEE","8 Jun 2023","2023","","IEEE","IEEE Journals"
"High-Speed Tapping Mode AFM Utilizing Recovery of Tip-Sample Interaction","J. Noom; C. Smith; G. J. Verbiest; A. J. Katan; O. Soloviev; M. Verhaegen","Delft Center for Systems and Control (DCSC), Delft University of Technology, Delft, The Netherlands; Delft Center for Systems and Control (DCSC), Delft University of Technology, Delft, The Netherlands; Department of Precision and Microsystems Engineering, Delft University of Technology, Delft, The Netherlands; Department of Bionanoscience, Kavli Institute of Nanoscience Delft, Delft University of Technology, Delft, The Netherlands; DCSC, Delft University of Technology, Delft, The Netherlands; Delft Center for Systems and Control (DCSC), Delft University of Technology, Delft, The Netherlands",IEEE Transactions on Nanotechnology,"22 Jun 2023","2023","22","","273","279","We propose to use the State Estimation by Sum-of-Norms Regularisation (STATESON-)algorithm for recovering the tip-sample interaction in high-speed tapping mode atomic force microscopy (AFM). This approach enables accurate sample height estimation for each independent cantilever oscillation period, provided that the tip-sample interaction dominates the noise. The entire course of the cantilever deflection signal is compared to a modelled counterpart in subsequent convex minimisations, such that the sparse tip-sample interaction can be recovered. Afterwards, the sample height is determined using the minimum smoothed cantilever deflection per cantilever oscillation period. Results from simulation experiments are in favour of the proposed approach as it consistently reveals sharp edges in sample height, as opposed to both the conventional and a closely related existing approach. However, the non-processed cantilever deflection provided most accurate sample height estimation. It is recommended to implement the STATESON-algorithm in the form of a filter to use it in feedback control of the scanner and cantilever excitation.","1941-0085","","10.1109/TNANO.2023.3284654","Electronic Components and Systems for European Leadership(grant numbers:826589); European Union's Horizon 2020 Research and Innovation Programme; The Netherlands, Belgium, Germany, France, Italy, Austria, Hungary, Romania, Sweden and Israel; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10147309","Atomic force microscopy;tip-sample interaction;state estimation","Oscillators;Kalman filters;Time measurement;State estimation;Atomic force microscopy","","1","","26","CCBY","9 Jun 2023","2023","","IEEE","IEEE Journals"
"IMPLY-Based High-Speed Conditional Carry and Carry Select Adders for In-Memory Computing","N. Kaushik; S. Bodapati","School of Computing and Electrical Engineering, Indian Institute of Technology, Mandi, India; School of Computing and Electrical Engineering, Indian Institute of Technology, Mandi, India",IEEE Transactions on Nanotechnology,"22 Jun 2023","2023","22","","280","290","Big data applications involved with neural networks requires frequent data transfer between memory and processing elements and thus, take a significant portion of energy. One possible method is to realize logic operations inside the memory, often known as in-memory computing. The memristor employed in a crossbar can also conduct logic operations, making it a promising candidate for enabling such designs. In-memory computing can vastly improve speed efficiency by significantly reducing memory access time and energy. Therefore, efficient operations inside the memory are crucial for data-intensive applications. This article presents two high-speed adders in memristive technology, which are derived using IMPLY-based logic operations and can be implemented on a crossbar architecture for in-memory computing. One is a carry select adder, which uses efficient ripple carry adders and multiplexers. While the other is a conditional carry adder, designed using a modified half adder and multiplexers. An IMPLY-based multiplexer and modified half adder are proposed as part of these adders. A modified half adder calculates the sum of two inputs and two carry outputs for various carry inputs. Compared to conventional adder designs, the speed of these two adders has been significantly enhanced. In particular, the proposed 32-bit Carry Select Adder and Conditional Carry Adder take 123 and 90 computational steps, respectively. The proposed adders have improved the speed by 30% and 49%, respectively, compared to the best-existing adder in IMPLY. Further, this article presents computational steps and the number of memristors required for $n$-bit adders. The proposed circuits were simulated using the VTEAM model, and energy consumed for each adder is calculated from the simulations.","1941-0085","","10.1109/TNANO.2023.3284845","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148800","Adder;carry select;conditional carry;memristor;imply and emerging technologies;in-memory computing","Adders;Memristors;Multiplexing;Neural networks;In-memory computing","","22","","35","IEEE","12 Jun 2023","2023","","IEEE","IEEE Journals"
