"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Nanoengineered Bio-Interfaces to Interrogate/Control Biological Events on Material Interfaces","M. Beggiato; H. Payen; R. Rastogi; C. Sidhoum; A. C. Singh; D. Balakrishnan; S. Krishnamoorthy","Luxembourg Institute of Science and Technology (LIST), Belvaux, Luxembourg; LIST; LIST; LIST; LIST; LIST; Luxembourg Institute of Science and Technology (LIST), Belvaux, Luxembourg",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","167","170","The outcome of the interaction of biological medium with material interfaces has significant implications for a range of biomedical devices/interfaces with the goal of interrogating or controlling the response of biomolecules or biological cells. Control over the material interface properties is thus the key to driving the desired biological end outcomes. A fine degree of control over the material interface is achievable if one could engineer the material structure and functionality down to molecular lengthscales. The challenge though is to be able to tinker with the material interface at these lengthscales, and to quantify its impact on the biological end-outcomes. In this direction, we present the use of molecular tools to engineer biointerfaces at the nanoscale, and tools to deliver quantitative feedback of nano-bio interactions.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628946","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628946","","Geometry;Molecular biophysics;Biomedical measurement;Throughput;Nanoscale devices;Time measurement;Nanostructures","","","","31","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"In Vivo Computational Strategy for Tumor Targeting in Noisy Scenarios","Z. Jiang; S. Shi; Y. Chen; Z. Chen","School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, China; Yangtze Delta Region Institute (Quzhou), University of Electronic Science and Technology of China, Quzhou, China; School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, China; School of Life Science and Technology, University of Electronic Science and Technology of China, Chengdu, China",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","171","174","Because of the inefficiency of conventional medical imaging techniques for early tumor detection, we proposed the framework of in vivo computation in the previous work. Tumor tissue induces the generation of biological gradient field (BGF), and an external magnetic field is utilized to guide nanoswimmers in the search space to find the location of the tumor. Since various kinds of noise are generated in the process of tumor targeting, it is necessary to perform some measures to minimize the impact of noise. Thus, we propose a resampling strategy for in vivo computation and verify its effectiveness through some simulation experiments. The results show that the in vivo computational resampling strategy has significant noise filtering effects in almost all cases.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628701","National Natural Science Foundation of China(grant numbers:62102071); Natural Science Foundation of Sichuan Province(grant numbers:2022NSFSC0873); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628701","Swarm intelligence;noise reduction strategy;cancer detection;nanoswimmer","In vivo;Filtering;Gaussian noise;Neural networks;Noise measurement;Nanobioscience;Magnetic fields","","","","10","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Nanostructured Silicon for High-Efficient and Cost-Effective Heat Recovery Through Thermoelectric Conversion","C. R. Capello; A. Masci; E. Dimaggio; G. Pennelli","Department of Information Engineering, University of Pisa, Via Caruso, (IT), Pisa; Department of Information Engineering, University of Pisa, Via Caruso, (IT), Pisa; Department of Information Engineering, University of Pisa, Via Caruso, (IT), Pisa; Department of Information Engineering, University of Pisa, Via Caruso, (IT), Pisa",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","175","179","Nanostructuring is very effective in enhancing the thermal to electrical energy conversion efficiency of most materials, including in particular silicon which presents a perfect tradeoff between technical potentialities and environmental/political/social issues. Heat sources, that nowadays are exploited only in a small fraction, could become key players in energy production thanks to thermoelectric device based on nanostructured silicon. Successful strategies, including on-chip devices for micro-harvesting and cost-effective large-area vertical nanowire forests for macro-harvesting will be presented. An estimation of the efficiency will be reported, highlighting the competitiveness of these devices with respect to conventional techniques.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628773","","Temperature measurement;Thermal conductivity;Silicon;Nanoscale devices;Thermoelectric devices;System-on-chip;Nanostructures","","","","30","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Flexible Graphene/PEDOT: PSS Free-Standing Infrared Photodetector","G. Lu; R. Zhou; J. Wang; Z. Xie; Y. Yuan; J. T. W. Yeow","Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, Ontario, Canada",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","180","184","The combination of polymers and nanomaterials has improved the diversity and compatibility of signal detection. The main challenge that researches face is related to the stability, the response rate, and the final signal detection of the fabricated detectors. Graphene as a traditional two-dimensional material has been applied to improve the internal carriers transport and enhance the final detected signal. By mixing the graphene material with poly(3,4-ethylenedioxythiophene) polystyrene sulfonate (PEDOT: PSS) polymer and forming the corresponding composites, synergistic effects have been demonstrated based on the final experiment results. To move further, one free-standing infrared detection (IR) detector has been fabricated with no substrate supported. The results for the infrared wave radiation have been collected and compared with different graphene loadings. Overall, these discoveries offer valuable understanding for promoting graphene-related composites in the field of infrared detection.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628684","","Voltage measurement;Graphene;Loading;Detectors;Photodetectors;Stability analysis;Plastics","","1","","8","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"A Physics-based Analytical Model for Ballistic InSe Nanotransistors","A. M. de Souza; D. R. Celino; R. Ragi; M. A. Romero","Department of Electrical and Computer Engineering, Sao Carlos School of Engineering - University of Sao Paulo, Sao Carlos, SP, Brazil; Department of Electrical and Computer Engineering, Sao Carlos School of Engineering - University of Sao Paulo, Sao Carlos, SP, Brazil; Department of Electrical and Computer Engineering, Sao Carlos School of Engineering - University of Sao Paulo, Sao Carlos, SP, Brazil; Department of Electrical and Computer Engineering, Sao Carlos School of Engineering - University of Sao Paulo, Sao Carlos, SP, Brazil",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","185","190","This paper presents a physics-based model for ballistic field-effect nanotransistors, focusing on devices based on a two-dimensional indium selenide (InSe) channel. Through an analytical solution of the Poisson equation and making use of the Landauer formalism, we derive concise expressions for current-voltage (1- V) and capacitance-voltage (C- V) characteristics. Validation of the resulting curves is performed against numerical simulations and experimental data, demonstrating an excellent agreement.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628708","","Performance evaluation;Analytical models;Poisson equations;Capacitance-voltage characteristics;Multichip modules;Numerical simulation;Silicon","","2","","18","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Micromagnetic study of the frequency response of skyrmions in magnetic multilayers","E. Raimondo; E. Darwin; D. Rodrigues; A. Giordano; M. Carpentieri; G. Finocchio; R. Tomasello","Istituto Nazionale di Geofisica e Vulcanologia, Rome, Italy; Empa, Swiss Federal Laboratories for Materials Science and Technology, Dubendorf, Switzerland; Department of Electrical and Information Engineering, Politecnico di Bari, Bari, Italy; Department of Engineering, University of Messina, Messina, Italy; Department of Electrical and Information Engineering, Politecnico di Bari, Bari, Italy; Department of Mathematical and Computer Sciences, Physical Sciences and Earth Sciences, University of Messina, Messina, Italy; Department of Electrical and Information Engineering, Politecnico di Bari, Bari, Italy",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","191","195","Magnetic skyrmions are localized magnetization entities with a particle-like feature due to the topological stability. Often considered as promising information carriers, they can exhibit a variety of dynamics beyond the rigid translational motion, such as breathing mode and gyration. These modes are at the key ingredient for skyrmion-based oscillators and detectors. These modes become even more interesting when considering skyrmions in magnetic multilayers. Here, we analyze, within a micromagnetic framework, the frequency response of skyrmions in different magnetic multilayers, as a function of the number of ferromagnetic repetitions and/or number of skyrmions. We observe the presence of a main frequency peak related to the breathing mode, as well as the emergence of additional peaks linked to the number of repetitions and skyrmions. Our achievement can be useful for the design of the next generation of microwave devices based on skyrmions. 1","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628854","","Magnetic multilayers;Microwave devices;Nonhomogeneous media;Frequency response;Microwave oscillators;Stability analysis;Micromagnetics","","2","","48","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Phase-Binarized Dipole-Coupled Spin Hall Nano Oscillators (SHNOs) as Ising Machines","N. Garg; S. Singhal; A. Sadashiva; P. K. Muduli; D. Bhowmik","Indian Institute of Technology, Delhi, India; Indian Institute of Technology, Bombay, India; Indian Institute of Technology, Bombay, India; Indian Institute of Technology, Delhi, India; Indian Institute of Technology, Bombay, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","196","200","Dipole-coupled uniform-mode spin Hall nano-oscillators (SHNOs) are modeled here using coupled Landau Lifschitz Gilbert Slonczweski (LLGS) equations and shown to exhibit phase binarization (an essential criterion for Ising machines) upon the application of RF magnetic field, which is consistent with the dyamics predicted by the physics-agnostic Kuramoto model. Next, it is shown that such phase-binarized dipole-coupled SHNOs can be used to solve the Max-Cut problem on different complete weighted graphs, with weights dependent on the distances between the SHNOs.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628871","Ising computing;Ising machines;Kuramoto model of oscillators;spin Hall nano oscillator","Radio frequency;Geometry;Computational modeling;Predictive models;Mathematical models;Nanoscale devices;Magnetic fields","","1","","20","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Ti3C2Tx MXene-Integrated Log-Periodic Antenna Design for Enhanced Terahertz Radiation Detection","R. Zhou; L. Guanxuan; J. Wang; Z. Xie; Y. Yuan; J. T. W. Yeow","Department of Engineering, University of Waterloo, Waterloo, ON, CAN; Department of Engineering, University of Waterloo, Waterloo, ON, CAN; Department of Engineering, University of Waterloo, Waterloo, ON, CAN; Department of Engineering, University of Waterloo, Waterloo, ON, CAN; Department of Engineering, University of Waterloo, Waterloo, ON, CAN; Department of Engineering, University of Waterloo, Waterloo, ON, CAN",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","201","204","This study introduces a novel antenna configuration, integrating Ti3C2TxMXene into a log-periodic design, specifically for advancing terahertz (THz) detection. The incoporation of MXene material enhances THz detection, merging the high electrical conductivity and exceptional absorption properties of MXene with the broad frequency response of the log-periodic design. The outcome is a compact and high-performance antenna with improved absorption, bandwidth and directionality, setting a new benchmark for THz applications. This innovative design paves the way for miniaturization without compromising the antenna's effectiveness, ideal for THz imaging and non-destructive testing. Our investigation articulates the harmonious convergence of materials science innovation with sophisticated antenna design, redefining the potential of THz detection systems.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628848","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628848","","Technological innovation;Sensitivity;Absorption;Antenna theory;System performance;Imaging;Terahertz radiation","","","","16","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Magnetic Iron-Chelating Nanobubbles for Boosting Therapies Effectiveness in the CNS","S. A. Rizzo; I. Stura; E. Ficiarà; A. Scomparin; F. D'Agata; R. Cavalli; C. Guiot","University of Torino, Italy; University of Torino, Italy; University of Camerino, Italy; University of Torino, Italy; University of Torino, Italy; University of Torino, Italy; University of Torino, Italy",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","205","208","Brain iron overload is a hallmark of many neurodegenerative diseases. Local chelating therapy poses many challenges due to the presence of very selective membranes and requires carriers of nanometric dimensions pushed by physical forces. Provided the carriers exhibit magnetic properties, magnetic fields already used in clinics, e.g. TMS, may drive them properly. The present study proposes the manufacturing of theranostic iron-chelating nanobubbles conjugated with SPIONs modulating their concentration to optimize initial driving and preserving the surface for effective chelation.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628599","","Medical treatment;Boosting;Iron;Manufacturing;Magnetic fields;Superparamagnetic iron oxide nanoparticles;Nanotechnology","","","","21","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Designing Energy-Efficient PATH-based Decision Tree Memristor Crossbar Circuits","P. Sinha; A. Chavan; S. Raj","Dept. of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Dept. of Computer Science and Engineering, Oakland University, Rochester, MI, USA; Dept. of Computer Science and Engineering, Oakland University, Rochester, MI, USA",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","209","213","We propose an approach to designing energy-efficient in-memory decision tree (DT) machine-learning circuits using memristors and PATH-based computing. DT machine learning (ML) algorithms are computationally simple, and they require fewer data to train compared to other ML algorithms, making them an attractive option for edge computing. Existing work on creating energy-efficient DT circuits has utilized FLOW-based computing. However, these approaches require costly write operations before every inference, leading to high energy utilization. In this paper, we propose an algorithm to generate PATH-based DT in-memory crossbar circuit designs that only require a write during circuit synthesis and not before every inference, leading to highly energy-efficient inference. We test the performance of our PATH-based design on multiple standard machine learning datasets and demonstrate that our approach achieves a 47% reduction in energy consumption, on average, compared to the state-of-the-art.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628690","NSF(grant numbers:2245756); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628690","In-memory computation;memristors;PATH-based computing;decision trees;energy-efficient hardware","Machine learning algorithms;Memristors;Machine learning;Energy efficiency;Inference algorithms;Circuit synthesis;Decision trees","","1","","21","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Ultrasensitive Detection of Pb2+ Ions in Water Using WS2 Nanoflowers","S. Chaudhary; C. Patel; B. Mahapatra; K. Jyoti; M. Dubey; S. Yadav; S. Mukherjee","Department of Electrical Engineering, Hybrid Nanodevice Research Group (HNRG), Indian Institute of Technology Indore, Indore, India; Department of Electrical Engineering, Hybrid Nanodevice Research Group (HNRG), Indian Institute of Technology Indore, Indore, India; Department of Electrical Engineering, Hybrid Nanodevice Research Group (HNRG), Indian Institute of Technology Indore, Indore, India; Department of Electrical Engineering, Hybrid Nanodevice Research Group (HNRG), Indian Institute of Technology Indore, Indore, India; Department of Electrical Engineering, Hybrid Nanodevice Research Group (HNRG), Indian Institute of Technology Indore, Indore, India; Center for Advanced Electronics (CAE), IIT Indore, Madhya Pradesh, India; Centre for Advance Electronics (CAE) and Centre for Rural Development and Technology (CRDT), Indian Institute of Technology Indore, Indore, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","214","218","The swift and accurate detection of waterborne pollutants is crucial due to the significant risks they pose to both human health and the environment. Lead and its compounds are highly toxic and can cause various illnesses. However, current lead detection systems face several limitations, including slow response times, high costs, and limited mobility. In this investigation, we have successfully engineered a sensor capable of detecting trace levels of toxic Pb2+ ions with excellent sensitivity, remarkable selectivity, and rapid transient performance. The developed sensor comprised of CTAB-WS2 as a sensing layer drop-casted on interdigitated electrodes (IDEs) device, sensing layer synthesized through a facile hydrothermal method. Surface morphological, crystal structure and elemental composition of the synthesized CTAB-WS2 is investigated via FESEM, XRD and EDX analysis. Moreover, sensing performance of the developed sensor display outstanding selectivity towards Pb2+ ions in the presence of other heavy metal ions. With a sensitivity of 418 µA/ppb and a remarkable detection limit of 89.9 ppt, the sensor demonstrated exceptional performance. Moreover, its rapid response time of less than 5 seconds makes it suitable for real-time detection applications. These superior attributes position CTAB-WS2-based sensors as a promising candidate for deployment in real- time environmental quality monitoring and toxic metal detection endeavors.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628811","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628811","Tungsten disulfide;CTAB;Hydrothermal;Sensitivity;Selectivity;Pb2+","Performance evaluation;Sensitivity;X-ray scattering;Tungsten;Lead;Ions;Real-time systems","","","","30","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Inverted T-Shaped Tunnel Field-Effect Transistors for Extremely Low Power Chip Applications","S. Suman; R. Kumar; A. Srivastva","School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi, India; Swami Shraddhanand College, University of Delhi, New Delhi, India; School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","219","223","In this paper, we are exploring a novel inverted T-shaped Tunnel Field Effect Transistor (IT-TFET) structure for extremely low power applications. In this study, we use Sentaurus TCAD tool to simulate and analyse the electrical characteristics of proposed novel IT-TFET Structure. The inverted T-shaped TFET structure offers enhanced electrostatic control, reduced ambipolar behaviour and device performance. In this study we analyze the device characteristics and performance metrics of Inverted T-Shaped structure. The result shows significant improvements in ON current with value of $\mathrm{I}_{\text{ON}}0.51\times 10^{-4}\mathrm{A}/\mu \mathrm{m}$, improvement in Subthreshold Swing (SS) with a value of (10.9mV/dec) and ambipolar behaviour with value of order $2.2\times 10^{-18} \mathrm{A}/\mu \mathrm{m}$. The optimized IT-TFET structure offers improved $\mathbf{I}_{\text{ON}}/\mathbf{I}_{\text{OFF}}$ ratio with a value of 1014. So our new transistor design has great electrical characteristics, making it promising candidate for extremely low power chip applications.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628635","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628635","Subthreshold Swing;Inverted T-shaped TFET;BTBT;Ambipolar current","Performance evaluation;TFETs;Electric variables;Logic gates;Threshold voltage;Electrostatics;Nanotechnology","","1","","17","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Bilayer Mos2 Based Memristive Crossbar Array for Neuromorphic Applications","S. Yadav; C. Patel; S. Chaudhary; A. Paul; S. Ghodke; S. Mukherjee","Center for Advanced Electronics, IIT Indore, Madhya Pradesh, India; Department of Electrical Engineering, IIT Indore, Madhya Pradesh, India; Department of Electrical Engineering, IIT Indore, Madhya Pradesh, India; Department of Electrical Engineering, IIT Indore, Madhya Pradesh, India; Department of Electrical Engineering, IIT Indore, Madhya Pradesh, India; Center for Advanced Electronics, IIT Indore, Madhya Pradesh, India",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","224","227","Memristors offer considerable potential to further biological synapse modeling and are frequently utilized to simulate biological synapses due to their typical neuron-synapse-like metal-insulator-metal (MIM) sandwich structure. However, the memristor's poor stability and high switching voltage limit its wider application to the biological synapse mimicking. High-density and highly efficient neuromorphic computing capabilities is required for the realization of multi-functional neuromorphic computing integrated with 3D RRAM technology. Therefore, in this study, we have successfully fabricated a bilayer MoS2-based Memristive Crossbar Array (MCA) using Au/MoS2/Au configuration. This work not only exhibits non-volatile bipolar resistive switching characteristics with an impressive endurance of 240 cycles and a remarkable retention time of up to 3×104seconds, but also showed excellent operational uniformity with a coefficient of variation limited to 4.57 % and 2.52 % for RESET and SET voltages, respectively.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628597","CSIR(grant numbers:22(0841)/20/EMR-II); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628597","Low variability;crossbar array;neuromorphic application;potentiation;depression","Three-dimensional displays;Neuromorphic engineering;Switches;Voltage;Stability analysis;Sulfur;Nanobioscience","","1","","28","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Magnetic Vector Imaging of Quasi-2D Magnetic Systems at the Soft X-Ray Transmission Microscope of the MISTRAL Beamline","A. E. Herguedas-Alonso; V. V. Fernández; J. Jurczyk; A. Sorrentino; E. Pereiro; J. I. Martin; M. Vélez; S. Ferrer; A. Hierro-Rodriguez","ALBA Synchrotron, Cerdanyola del Vallés, Spain; Department of Physics, University of Oviedo, Oviedo, Spain; Institute of Applied Physics, TU Wien, Vienna, Austria; ALBA Synchrotron, Cerdanyola del Vallés, Spain; ALBA Synchrotron, Cerdanyola del Vallés, Spain; Department of Physics, University of Oviedo, Oviedo, Spain; Department of Physics, University of Oviedo, Oviedo, Spain; ALBA Synchrotron, Cerdanyola del Vallés, Spain; CINN, CSIC, University of Oviedo, El Entrego, Spain",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","228","233","The ability to characterize the 3D vector magnetization configuration at the nanoscale is an unvaluable experimental asset for the nanomagnetism community to better understand and utilize magnetization phenomena. In the present contribution, we explain and demonstrate the capabilities of the Soft X-ray Transmission Microscope of the MISTRAL beamline at the ALBA Synchrotron, for the characterization of inhomogeneous three-dimensional magnetic textures within weak magnetic signal heterostructures. Different systems of N dCos/NisoFe2o and NdCos/NisoFe2o/NdCos have been fabricated to evaluate the sensitivity limits of the experimental setup. We have reconstructed the 3D magnetization of structures with an effective Fe thickness as thin as 0.4 nm. The presented results are a sound basis of the potential of the method for the 3D vector magnetic characterization of mono/few-layer 2D Van der Waals magnets and/or ultra-thin Spintronic devices at the nanoscale.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628953","","Magnetic multilayers;Three-dimensional displays;Magnetic resonance imaging;Magnetization;Microscopy;Magnetic domains;Vectors","","","","30","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Illuminating the Future: Luminescent Organic Materials and Perovskite Quantum Dots for Rare-Earth-Free Human-Centric Lighting","A. Menéndez-Velázquez; A. B. García-Delgado; D. Morales","Photoactive Materials Research Unit, IDONIAL Technology Center, Avilés, Asturias, Spain; Photoactive Materials Research Unit, IDONIAL Technology Center, Avilés, Asturias, Spain; Photoactive Materials Research Unit, IDONIAL Technology Center, Avilés, Asturias, Spain",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","234","239","In pursuit of efficient lighting solutions, scientists and engineers have long relied on rare-earth elements to create the vibrant LED displays and bright LED lights that power our devices and illuminate our homes. However, the environmental impact and scarcity of these materials have prompted a search for alternatives. Against this backdrop, luminescent organic materials and perovskite quantum dots emerge as a groundbreaking development poised to revolutionize the world of white light-emitting diodes (WLEDs). This study introduces an innovative hybrid approach for the fabrication of high-quality, rare-earth-free WLEDs. By synergizing organic materials with perovskite quantum dots, we have developed WLEDs that not only bypass the need for rare-earth elements but also offer a customizable light spectrum and tunable correlated color temperature (CCT), making them ideal for human-centric lighting (HCL) applications. Moreover, they maintain high color rendering index (CRI) values. Specifically, our WLEDs achieve CCT values ranging from 3705 K to 8238 K, with CRI values exceeding 85 in optimal configurations. To our knowledge, this is the first demonstration of such a hybrid methodology's potential and advantages, marking a significant step forward in the development of sustainable, rare-earth-free human-centric lighting solutions.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628656","","Fabrication;Organic materials;Quantum dots;Lighting;Transforms;Light emitting diodes;Rendering (computer graphics)","","","","13","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
"Effect of Silicon Atom Doping in SiNx Resistive Switching Films","A. Mavropoulis; N. Vasileiadis; C. Bonafos; P. Normand; V. Ioannou-Sougleridis; G. C. Sirakoulis; P. Dimitrakis","NCSR “Demokritos”, Institute of Nanoscience and Nanotechnology, Ag. Paraskevi, Greece; NCSR “Demokritos”, Institute of Nanoscience and Nanotechnology, Ag. Paraskevi, Greece; CEMES-CNRS et Université de Toulouse, France; NCSR “Demokritos”, Institute of Nanoscience and Nanotechnology, Ag. Paraskevi, Greece; NCSR “Demokritos”, Institute of Nanoscience and Nanotechnology, Ag. Paraskevi, Greece; Department of Electrical and Computer Engineering, Democritus University of Thrace, Xanthi, Greece; NCSR “Demokritos”, Institute of Nanoscience and Nanotechnology, Ag. Paraskevi, Greece",2024 IEEE 24th International Conference on Nanotechnology (NANO),"22 Aug 2024","2024","","","240","244","Doping stoichiometric SiNx layers $(\mathrm{x}=[\mathrm{N}]/[\text{Si}]=1.33)$ with Si atoms by ultra-low energy ion implantation (ULE-II) and annealing them at different temperatures can significantly impact the switching characteristics. Electrical characterization and dielectric breakdown measurements are used to identify the main switching properties and performance of the fabricated devices and the effect that the Si dopants and annealing temperature have. In addition, impedance spectroscopy measurements revealed the dielectric properties of the silicon nitride films, as well as the ac conductance, which is utilized to identify the conduction mechanisms.","1944-9380","979-8-3503-8624-0","10.1109/NANO61778.2024.10628679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628679","","Temperature measurement;Annealing;Temperature;Films;Switches;Doping;Atoms","","1","","24","IEEE","22 Aug 2024","8-11 July 2024","8-11 July 2024","IEEE","IEEE Conferences"
