"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Plasmon induced enhancement of the electroluminescence signal of thin insulating polypropylene films","K. Makasheva; L. Montanari; A. Scarangella; G. Teyssedre","LAPLACE laboratory, Université de Toulouse, CNRS, UPS, INPT, 118 route de Narbonne, Toulouse, France; LAPLACE laboratory, Université de Toulouse, CNRS, UPS, INPT, 118 route de Narbonne, Toulouse, France; LAPLACE laboratory, Université de Toulouse, CNRS, UPS, INPT, 118 route de Narbonne, Toulouse, France; LAPLACE laboratory, Université de Toulouse, CNRS, UPS, INPT, 118 route de Narbonne, Toulouse, France",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","44","47","Chemical defects are of deleterious nature for the electrical properties of insulating polymers and can largely degrade their performance. Although these defects usually leave spectroscopic signatures in terms of characteristic luminescence peaks, it is nontrivial to assign, in an unambiguous way, the peaks to specific groups of defects because of the low intensity of the signal. In this work, we go beyond the traditional electroluminescence technique to record spectroscopic features of insulating polymers. By introducing a single plan of silver nanoparticles (AgNPs) at the near-surface of thin polypropylene films, the electroluminescent signal is enhanced by plasmon-related process. The latter leads much higher intensity and phase-stabilization of the recorded spectra, thus improving the assignment of characteristic luminescence peaks.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183435","","Plastics;Plasmas;Films;Indium tin oxide;Sputtering;Electric fields;Electrodes","","1","","19","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Rainbow Trapping Nanostructures: Ultra-high Field Intensity Platform for SERS Sensing","M. Shayegannia; R. H. H. Ko; K. Dixon; N. P. Kherani","University of Toronto, Toronto, ON, Canada; University of Toronto, Toronto, ON, Canada; University of Toronto, Toronto, ON, Canada; University of Toronto, Toronto, ON, Canada",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","48","52","Subwavelength rainbow trapping metamaterial nano-gratings provide a unique means for high sensitivity and multiplexed molecular detection through localized and propagating surface plasmon polaritons. Herein we report on the viability of width-graded, depth-graded and chirped plasmonic nano-gratings for high sensitivity multiwavelength light localization. In addition, we introduce two classes of metal-insulator-metal (MIM) width-graded, i.e. formed in a semiconductor (SMIMS) and entirely in a metal (MIM). We show feasibility of SMIMS and MIM width-graded nano-gratings as unique SERS platforms in detecting human phospholipid and propylene glycol sample molecules.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183651","","Gratings;Plasmons;Nanobioscience;Chirp;Nanostructures;Couplings;Sensors","","","","13","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Surface wettability studies on aligned gold nanorod array substrate","W. Bai; P. Dong; X. Wu","College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, Hunan, China",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","53","56","The detection technology based on surface-enhanced Raman scattering (SERS) is a very promising bio-chemical on-site sensing method. The hydrophobicity of the substrate surface will limit the spreading area of target agent and extend the drying time. Although this will enlarge the density of the target molecular on the substrate and consequently improve the spectrum intensity, the whole detection time is delayed. This is not beneficial to the on-site rapid detection in some specific application area. In this paper, some methods are reported to improve the surface wettability of aligned gold nanorod (AuNR) array SERS substrate. These methods can improve the surface hydrophilicity of the substrate by enhancing the surface free energy and surface microstructure roughness. Good hydrophilicity enables the droplet of sample to spread on the surface of the substrate more quickly, which is conducive to shorten the natural drying time of the droplet and improving the detection efficiency. These studies are of great significance for fast and convenient on-site bio-chemical detection.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183497","","Substrates;Rough surfaces;Surface roughness;Plasmas;Etching;Gold","","1","","16","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Carbon Nanotube Length Variation in Correlated CNFETs","S. K. Vendra; M. Chrzanowska-Jeske","Department of Electrical and Computer Engineering, Portland State University, Portland, Oregon, USA; Department of Electrical and Computer Engineering, Portland State University, Portland, Oregon, USA",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","57","61","Correlation of carbon nanotube FETs (CNFETs) due to aligned CNT growth was shown to improve functional yield of CNFET-based circuits under diameter and the number of CNTs variations. Circuits with correlated CNFETs were investigated based on the assumption that all transistors in correlated sets were identical, due to sharing the same sets of tubes. Therefore, all transistors in the correlated sets have the same failure probability and the same drive current. Though CNTs reach long lengths, not all grow to be equally long. CNTs grown on the substrate will reach various lengths due to early catalyst precipitation and varying CNT diameter. Thus, assuming 100% correlation in correlated-CNFETs is too optimistic. In this work we analyze the impact of variation in CNT length on functional yield and performance of CNFETs. Our results show that variation in tube length can increase failure probability of rows of correlated transistors by 85%. and increase variation in total delay by 1.51X when compared to correlated CNFETs without variation in CNT length. The impact of CNT length variation on gate delay with and without tube diameter and tube count variations is analyzed.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183538","Carbon Nanotube Field Effect Transistor (CNFET);CNT Length;Variation;CNFET correlation;Yield;Delay","CNTFETs;Electron tubes;Correlation;Delays;Logic gates","","1","","21","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"A Study of Graphene Nanoribbon-based Gate Performance Robustness under Temperature Variations","Y. Jiang; N. C. Laurenciu; H. Wang; S. D. Cotofana","Department of Quantum and Computer Engineering, Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, CD, The Netherlands; Department of Quantum and Computer Engineering, Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, CD, The Netherlands; Department of Quantum and Computer Engineering, Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, CD, The Netherlands; Department of Quantum and Computer Engineering, Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, CD, The Netherlands",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","62","66","As CMOS scaling is reaching its limits, high power density and leakage, low reliability, and increasing IC production costs are prompting for developing new materials, devices, architectures, and computation paradigms. Additionally, temperature variations have a significant impact on devices and circuits reliability and performance. Graphene's remarkable properties make it a promising post Silicon frontrunner for carbon-based nanoelectronics. While for CMOS gates temperature effects have been largely investigated, for gates implemented with atomic-level Graphene Nanoribbons (GNRs), such effects have not been explored. This paper presents the results of such an analysis performed on a set of GNR-based Boolean gates by varying the operation temperature within the military range, i.e., -55°C to 125°C, and evaluating by means of SPICE simulations gate output signal integrity, propagation delay, and power consumption. Our simulation results reveal that GNR-based gates are robust with respect to temperature variation, e.g., 5.2% and 5.3% maximum variations of NAND output logic “1” (VOH) and logic “0” ( VOL) voltage levels, respectively. Moreover, even in the worst condition GNR-based gates outperform CMOS FinFET 7nm counterparts, e.g., 1.6× smaller delay and 185× less power consumption for the INV case, which is strengthening their great potential as basic building blocks for future reliable, low-power, nanoscale carbon-based electronics.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183694","Graphene;GNR;Boolean Gates;NEGF;Phonon Scattering;Carbon Nanoelectronics;Reliability;Temperature Effects","Logic gates;Scattering;Phonons;Mathematical model;Graphene;Computational modeling;Power demand","","3","","20","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Analytical Modeling of Capacitance-Voltage Characteristics of GaN Nanowire Junctionless MOSFET","M. I. Khan; I. K. M. Reaz Rahman; Q. D. M. Khosru","Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka-1000, Bangladesh; Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka-1000, Bangladesh; Department of Electrical and Electronic Engineering, Bangladesh University of Engineering and Technology, Dhaka-1000, Bangladesh",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","67","72","This paper presents a physically based analytical model for electrostatic properties of GaN Nanowire (NW) Junctionless (JL) MOSFET. The evolution of the model involves the solution of quasi two dimensional Poisson equation with appropriate boundary condition incorporating the influence of NW radius, oxide thickness and doping concentration. The solution results in a relationship between surface potential and applied gate voltage. The extraction of surface potential facilitates the calculation of mobile carrier density which is subsequently used to formulate gate capacitance as a function of gate bias. Furthermore, an analytical model of threshold voltage for long channel GaN NW JL MOSFET has been developed. The impact of various device parameters such as NW radius, oxide thickness and doping concentration on the gate capacitance and threshold voltage has been rigorously investigated. A comparative study between the results obtained from model and 3-D TCAD simulation has confirmed that the analytical model produces satisfactory result in both depletion and accumulation region.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183461","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183461","","MOSFET;Electric potential;Gallium nitride;Logic gates;Semiconductor device modeling;Capacitance;Solid modeling","","","","16","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Single Electron Control by a Uniform Magnetic Field in a Focusing Double-Well Potential Structure","M. Ballicchia; M. Nedjalkov; J. Weinbub","Institute for Microelectronics, TU Wien, Austria; Institute for Microelectronics, TU Wien, Austria; Christian Doppler Laboratory for High Performance TCAD, Institute for Microelectronics, TU Wien, Austria",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","73","76","Double-well potential structures provide rich capabilities for single electron control via different physical characteristics of the potentials and the electron state. Here, we investigate the effect of a uniform magnetic field on the electron state interference pattern manifesting in a focusing double-well potential structure by conducting Wigner quantum transport experiments. We analyze the electron density and the negativity of the Wigner function and show how the magnetic field controls the electron state but also destroys the coherence of the evolution dynamics. Our work contributes to the fundamental understanding of magnetic field based single electron control mechanisms and sheds light on the critical decoherence processes.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183565","","Electric potential;Interference;Mathematical model;Focusing;Coherence;Lenses","","3","","19","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"In-situ gold nanoparticle synthesis in polymer films","L. Malic; X. Zhang; K. Morton; M. Geissler; J. Daoud; T. Veres","National Research Council of Canada, Boucherville, QC, Canada; School of Materials, Northeastern University, Shenyang, Liaoning, China; National Research Council of Canada, Boucherville, QC, Canada; National Research Council of Canada, Boucherville, QC, Canada; National Research Council of Canada, Galenvs Sciences, Inc., Boucherville, QC, Canada; National Research Council of Canada, Boucherville, QC, Canada",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","77","80","A versatile method for fabricating both plasmonic and conductive metal structures in situ in polymer materials is presented. The process relies on UV induced radical polymerization of acrylic resin and gold nanoparticle formation by the reduction of a gold precursor in the presence of a photoinitiator. The room temperature fabrication process provides control over nanoparticle size, growth and distribution within the polymer matrix.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183524","","Polymers;Gold;Substrates;Optical device fabrication;Optical films","","","","9","Crown","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Superhydrophobic Thermoplastic Surfaces with Hierarchical Micro-Nanostructures Fabricated by Hot-Embossing","K. Li; J. A. Hernandez-Castro; K. Turcotte; K. Morton; T. Veres","National Research Council Canada, Boucherville, Quebec, Canada; National Research Council Canada, Boucherville, Quebec, Canada; National Research Council Canada, Boucherville, Quebec, Canada; National Research Council Canada, Boucherville, Quebec, Canada; National Research Council Canada, Boucherville, Quebec, Canada",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","81","84","Hierarchical micro-nanostructures comprising nanopillars superimposed onto micropillars were successfully fabricated over larger areas on thermoplastic cyclic olefin polymer (COP) substrates. Both the nanostructures (100 nm to 500 nm diameter) and microstructures (14-20 μm diameter) were hot-embossed monolithically using an intermediate fluorinated polymer mold replicated from a Si master. The as-fabricated thermoplastic hierarchical micro-nanopillar surfaces are superhydrophobic with advancing contact angles greater than 150°. Superhydrophobic surfaces with static contact angle as large as 167° were achieved on COP substrates using nanopillars as small as 150 nm and following post-fabrication fluorocarbon coating. The sliding angle of a water drop on the superhydrophobic surface is 2.5°.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183514","","Substrates;Surface treatment;Silicon;Optical surface waves;Coatings;Polymers;Scanning electron microscopy","","4","","16","Crown","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Micrometer-range periodic poling of thin-film lithium niobate on insulator","M. Younesi; R. Geiss; F. Setzpfandt; Y. -H. Chen; T. Pertsch","Institute of Applied Physics, Friedrich Schiller University, Jena, Albert-Einstein-Str. 15, Germany; Institute of Applied Physics, Friedrich Schiller University, Jena, Albert-Einstein-Str. 15, Germany; Institute of Applied Physics, Friedrich Schiller University, Jena, Albert-Einstein-Str. 15, Germany; Department of Optics and Photonics and with Center for Astronautical Physics and Engineering, National Central University, Jhongli 320, Taiwan; Institute of Applied Physics, Friedrich Schiller University, Jena, Albert-Einstein-Str. 15, Germany",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","85","86","We experimentally studied the surface electric field poling method to produce periodically poled lithium niobate on insulator (PPLNOI) structures with micrometer-range period. Our statistical analysis shows the effect of poling field strength and poling duration on the quality of the poled area. Our results help to optimize the poling signal in order to achieve a wide homogeneous area.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183558","","Electrodes;Nonuniform electric fields;Statistical analysis;Lithium niobate;Conferences;Insulators;Nanotechnology","","","","4","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Impacts of Local Doping Control upon the Spatial Potential Profile Engineering in Quantum Dot(s)-Like Graphene Nanoribbons","Z. Wang; M. Muruganathan; J. Sun; H. Mizuta","School of Materials Science, Japan Advanced Institute of Science and Technology, Ishikawa, Japan; School of Materials Science, Japan Advanced Institute of Science and Technology, Ishikawa, Japan; School of Physics and Electronics, Central South University, Hunan, China; Hitachi Cambridge Laboratory, Cambridge, UK",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","87","90","Surface dopants can be generated from hydrogen silsesquioxane (HSQ), a fine resolution negative e-beam resist, to graphene in a controllable manner by changing the writing dose. Utilizing this technique, single quantum dot (QD)-like transport could be achieved in a local doping-controlled graphene nanoribbon (GNR). The transport mechanisms at different Fermi energy regions are studied using a local top gate and a universal back gate. A transition from multi QDs-like to single QD-like feature is found, indicating the impacts of doping control for the reconstruction of spatial potential profile in GNR-based devices.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183645","","Logic gates;Doping;Graphene;Oscillators;Electric potential;Quantum dots;Tunneling","","","","14","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Highly Sensitive Silicon-based Electrochemical Sensor for On-site Fluoride Ion Monitoring","H. Cho; C. -K. Baek","Department of Creative IT Engineering, Pohang University of Science and Technology, Pohang, South Korea; Department of Creative IT Engineering, Pohang University of Science and Technology, Pohang, South Korea",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","91","94","Polycrystalline (poly) lanthanum fluoride (LaF3) Electrolyte-Insulator-Semiconductor (EIS) sensor, as one of silicon based electrochemical sensors, could be well suitable for promising on-site fluoride ion (F-) sensor platforms due to small size, fast response and simple fabrication method. The key to successful implementation is to optimize poly LaF3 film and total ionic strength adjustment buffer solution (TISAB). The structural and sensing characteristics of poly LaF3 EIS sensor have been investigated, which is focus on substrate temperature effects of thermal evaporation at 25°C, 150°C, 300 °C and 500°C. Poly LaF3 EIS sensors has been fabricated under the thermal evaporation at 500°C, that shows excellent sensing performances such as high sensitivity (47.9 mV /pF) and low limit of detection (3.02 ppb) caused from enhanced structural properties. In addition, the 100-times diluted TISAB gives better results such as higher sensitivity (50.2 mV/pF), lower limit of detection (1.4 ppb), smaller hysteresis voltage (0.9 mV) and lower drift rate (0.60 mV/hr). Consequently, the poly LaF3 EIS sensors with 100-times diluted TISAB show a similar detecting accuracy, which has the small difference of 6.1 % compared to commercial sensor in F- analysis of tap water.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183466","","Conferences;Nanotechnology","","","","14","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Micro visible photodetectors based on single wall carbon nanotubes/graphene hybrid films","Y. Zhang; W. Yin; S. Li; Y. Li; Y. Zhang; Q. You; T. Deng","School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","95","99","In this work, a micro photodetector is demonstrated by depositing single wall carbon nanotubes (SWCNTs) on the surface of a graphene field-effect transistor (GFET) with buried gate electrode structure. The device exhibits a photoresponsivity (7.4 A/W) in the visible range, which is much higher than that of the photodetectors based on only graphene film (~10-3A/W). Furthermore., a fast response speed (42 ms) and high photoconductive gain (6.9 × 107) are obtained. This work provides a simple and cost-effective method to fabricate sensitive visible photodetectors based on all-carbon hybrid films.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183516","","Graphene;Photodetectors;Logic gates;Charge carrier processes;Carbon nanotubes;Optical films","","","","18","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"A 3D UV Photodetector Based on TiO2 Nanoparticles Decorated Microtubular Graphene FET","Y. Li; S. Li; Y. Zhang; W. Yin; K. Li; Q. You; T. Deng","School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","100","104","This paper demonstrates a sensitive three-dimensional (3D) ultraviolet (UV) photodetector, which is fabricated by decorating a 3D tubular graphene field-effect transistor (GFET) with solution-synthesized titanium dioxide (TiO2) nanoparticles (NPs). The photoresponsivity of the device is up to 79.25 A/W, under a source-drain voltage of 0.1 V and zero gate voltage. Strong UV absorption of TiO2 NPs, coupled with the optical field enhancement of 3D optical resonant microcavity, should be responsible for the high photoresponsivity. Moreover, the photoresponse can be easily tuned by applying a small source-drain voltage or gate voltage. This study paves a simple and feasible way to fabricate highly sensitive, cost-efficient, and integrable 3D UV photodetectors.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183419","","Three-dimensional displays;Photodetectors;Graphene;Logic gates;Optical sensors;Free electron lasers;Optical device fabrication","","","","22","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Mode Coupling and Rabi Splitting in Transdimensional Photonic Lattices","D. Bosomtwi; M. Osiński; V. E. Babicheva","Center for High Technology Materials, University of New Mexico, 1313 Goddard St. SE, Albuquerque, NM, USA; Center for High Technology Materials, University of New Mexico, 1313 Goddard St. SE, Albuquerque, NM, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","107","110","We study the resonant response of a hybrid plasmonic-dielectric lattice and analyze mode coupling induced by the periodic arrangement. We design scattering elements out of multi-segment nanostructure allowing for subwavelength light confinement, and we study characteristic asymmetric spectral profile, show excitation of Fano resonances, and demonstrate peak (Rabi) splitting resulting from strong coupling of nanoantenna modes in the lattice.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183643","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183643","","Lattices;Plasmons;Photonics;Couplings;Silver;Silicon","","8","","15","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"A Dual-Frequency Capacitive Micromachined Ultrasonic Transducer (CMUT) for Vapor Detection","Z. Zheng; J. Chan; J. T. W. Yeow","Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Systems Design Engineering, University of Waterloo, Waterloo, ON, Canada",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","111","114","This study reports a novel single-chip dual-frequency (10 MHz/14 MHz) CMUT sensor that exhibits promising capabilities of vapor detection and discrimination. The CMUT is fabricated by the nitride-to-oxide wafer bonding process. Graphene oxide nanosheets are used to functionalize the device and make it sensitive to water vapors. Characterization on the electrical impedance reveals that the two resonances of the device can be easily identified with a single frequency sweep. The sensing performance of the device is analyzed by monitoring its resonance shifts as the relative humidity changes. High sensitivity and fast response/recovery have been achieved. More importantly, the sensor can generate two independent frequency responses due to its multi-resonance feature, showing great potential for discrimination of multiple chemical vapors.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183422","","Resonant frequency;Sensors;Sensitivity;Humidity;Chemicals;Surface acoustic waves;Impedance","","2","","18","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"Symmetrical, Simple Pair Circuit on Single-Dopant Device with Thermal-Noise-Harnessing Ability and Its Application to a Full Adder Circuit","R. Kaide; T. Shinada; T. Oya","Graduate School of Engineering Science, Yokohama National University, Yokohama, Japan; CIES, Tohoku University, Sendai, Japan; Graduate School of Engineering Science, Yokohama National University, Yokohama, Japan",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","115","119","This paper describes a symmetrical, simple pair circuit that can harness thermal noise energy to operate correctly on a “single-dopant device” and its application to a full adder circuit. The single-dopant device is an atomic scale solid-state device and can be used, for example, as an actual platform for a single-electron circuit. We here aim to fabricate actual single-dopant circuits with a deterministic doping method. As a first step toward this, we design a possible circuit on the device and test its operation by Monte Carlo computer simulations. The simulation results confirmed correct circuit operation and showed that the device exhibited thermal-noise-harnessing abilities. Moreover, we also found that the simple circuit can operate as a full adder circuit. We believe that we will successfully fabricate a simple, actual single-dopant full-adder circuit in the near future.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183532","","Adders;Integrated circuit modeling;Capacitance;Simulation;Thermal noise;Tunneling;Monte Carlo methods","","","","11","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"A New Approach towards Embedded Logic in a Single Device","S. Hossain; M. A. Iqbal; M. Rahman","Computer Science Electrical Engineering, University of Missouri-Kansas City, MO, USA; Computer Science Electrical Engineering, University of Missouri-Kansas City, MO, USA; Computer Science Electrical Engineering, University of Missouri-Kansas City, MO, USA",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","120","123","With the scaling limitations of traditional FETs, the new device and circuit concepts have emerged to continue miniaturization of ICs. Previously, we proposed a new circuit paradigm, called Crosstalk logic, where interference between adjacent wires was leveraged to compute logic. In this paper, we present a new approach towards realizing Crosstalk logic behavior in a single device. This approach revolves around the manipulation of device parameters and usage of independent gates in devices like planar double-gate FET to achieve desired Crosstalk logic. Our investigation with a 25nm gate length device validates the assumptions. In this brief, we show AND logic behavior in a single device, and correlate it with Crosstalk design principles. Such device design approaches could open up new possibilities in denser circuit design and ultimately benefit technology scaling.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183577","","Logic gates;Crosstalk;Couplings;Metals;Capacitance;Threshold voltage;Computational modeling","","1","","10","USGov","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
"A New Type of N-type TFET with Tri-input Terminals Using T-shaped Structure","H. Ye; J. Hu","Faculty of Information Science and Technology, Ningbo University, Ningbo, China; Faculty of Information Science and Technology, Ningbo University, Ningbo, China",2020 IEEE 20th International Conference on Nanotechnology (IEEE-NANO),"1 Sep 2020","2020","","","124","127","In this paper, a new type of tunneling field effect transistor (Ti-TFET) with tri-input terminals is proposed. The ingenious T-shaped channel (T-channel) structure enhances the control ability between any two gates of all the three gates to device channel, and thus increasing its turn-on current when any two gates are biased as 1 V. The turn-on current, leakage current and the switching ratio of turn-on/turn-off current are optimized by choosing appropriate work function and body thickness. The TCAD simulation results show that “Majority-Not” logic function can be compactly implemented by using a single Ti-TFET transistor, which can greatly reduce the transistor number and stack height in a circuit.","1944-9380","978-1-7281-8264-3","10.1109/NANO47656.2020.9183443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183443","","Logic gates;TFETs;Switches;Current density;Couplings;Ions","","3","","12","IEEE","1 Sep 2020","29-31 July 2020","29-31 July 2020","IEEE","IEEE Conferences"
