"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Improving the Electronic Properties of Au/n-Si Type Schottky Junction Structure With Graphene-PVP Nano-Thin Film by Using the I-V, C−2-V and G/ω-V Characteristics","O. ÇIÇEK","Department of Electrical and Electronics Engineering, Kastamonu University, Kastamonu, Turkey",IEEE Transactions on Nanotechnology,"20 Feb 2020","2020","19","","172","178","The letter reports the performance assessment of Au/n-Si type Schottky Junction Structure (SJS) with and without the graphene-PVP layer, classified as SJS1 and SJS2 devices. The electronic parameters by using the developed LabVIEW based program were calculated from raw data of I-V, C-V and G/ω-V measurements at room temperature. According to Thermionic Emission (TE) theory, the graphene-PVP layer significantly modified the barrier height than the other structure. Using the Ohm's Law, it is found that the R8h magnitude increases, while the R8 magnitude decreases for SJS2, according to SJS1 type device. Alternatively, using Cheung's and the modified Norde functions for the accuracy and reliability of the results, the obtained n, φBo, R8 values by both equations are in good agreement. Using the C-2-V and G/ω-V characteristics, the magnitudes of the electronic parameters, such as φBo(C-V), Vbi, VD, ND, EF , R8, etc., for the devices were calculated to supply more information. Also, the Ci and Cox magnitudes were calculated 1.299 × 10-10 F and 1.192 × 10-10 F at3 V and then, the interface layer thicknesses were obtained as 2.08 nm and 68.8 nm for SJS1 and SJS2, respectively. It can be concluded that the graphene-PVP layer significantly affects the quality and performance of Au/n-Si type SJS devices.","1941-0085","","10.1109/TNANO.2020.2972036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8995779","Schottky Junction Structure;electronic properties;I-V;C-V and G/ω-V characteristics;graphene-PVP","Graphene;Capacitance-voltage characteristics;Temperature measurement;Conductivity;Powders;Junctions;Performance evaluation","","3","","32","IEEE","12 Feb 2020","2020","","IEEE","IEEE Journals"
"Analytic Modeling for RRAM Based on Multistage Homotopy Analysis Method","W. Hu; H. Luo; C. Chen; R. Wei","College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; Electronic Information and Control of Fujian University Engineering Research Center, Minjiang University, Fuzhou, China; College of Physics and Information Engineering, Fuzhou University, Fuzhou, China; College of Physics and Information Engineering, Fuzhou University, Fuzhou, China",IEEE Transactions on Nanotechnology,"28 Feb 2020","2020","19","","179","191","Resistive random access memory device (RRAM) has been widely used in various novel circuit systems, such as memory, artificial intelligence, and neural networks, due to its unique memory characteristics. However, there are very few studies focusing on analytic modeling of RRAM. In this article, modeling for solving analytic approximate solution to the state variable of RRAM, based on the proposed Multistage Homotopy Analysis Method (MuHAM), is proposed. Different from traditional HAM, the time span under consideration is divided into many subintervals, then the convergence control parameter in each subinterval is optimized to achieve high approximation accuracy. By simulating and comparing the obtained analytic solutions with solutions solved by other traditional homotopy-based modeling methodologies and by numerical analyses, we verified that MuHAM has higher Quality Factor (introduced to evaluate the model accuracy and computational cost comprehensively), hence improving the simulation efficiency. Besides the classical Hewlett-Packard (HP) RRAM, some current RRAMs are also verified. MuHAM also has the advantages of enabling both qualitative and quantitative analyses, and immunity to convergence issues. It is particularly suitable for the analytic modeling of the other novel memory devices having strong nonlinearity.","1941-0085","","10.1109/TNANO.2020.2972298","Electronic Information and Control of Fujian University Engineering Research Center, Minjiang University(grant numbers:MJXY-KF-EIC1805); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011729","Resistive random access memory device (RRAM);multistage homotopy analysis method (MuHAM);analytic modeling;high accuracy","Mathematical model;Analytical models;Numerical models;Convergence;Integrated circuit modeling;Nonlinear equations;SPICE","","2","","62","IEEE","25 Feb 2020","2020","","IEEE","IEEE Journals"
"Strain Effect on the Hydrogen Evolution Reaction of VMo-SLMoS2","K. Ye; L. Lai; M. Li; J. Luo; B. Wu; Z. Ren","College of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; College of Information & Mechanical and Electrical Engineering, Ningde Normal University, Ningde, China; College of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; Xiamen Tungsten Company, Ltd, Xiamen, China; the College of Materials Science and Engineering, Fuzhou University, Fuzhou, China; College of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China",IEEE Transactions on Nanotechnology,"10 Mar 2020","2020","19","","192","196","Perfect monolayer molybdenum disulfide (MoS2) is a promising catalyst for the hydrogen evolution reaction (HER) and the dissociation of water molecules, but its surface severely limits the catalytic properties of the material. The known active sites are marginal and include protocell (MoS2) and single atom (Mo, S) vacancies. In this article, we used the first-principles density functional theory (DFT) calculations to study the effect of strain engineering on the catalytic activity of VMo-SLMoS2 for the HER. We found that the strain effect on the HER catalytic activity of VMo-SLMoS2 was achieved by changing the interaction between the S and Mo around the vacancy. A 4.5% biaxial compressive strain was optimal, and the Gibbs free energy is only -0.03eV and -0.04eV at the active site.","1941-0085","","10.1109/TNANO.2020.2974254","National Natural Science Foundation of China(grant numbers:50903017,51505241,51171046); Natural Science Foundation of Fujian Province(grant numbers:2018J01509); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9007634","Quantum computing;nanomaterials;strain","Hydrogen;Strain;Adsorption;Molybdenum;Sulfur;Energy states;Metals","","5","","22","IEEE","24 Feb 2020","2020","","IEEE","IEEE Journals"
"Tunable Isotropic Absorber With Phase Change Material VO2","A. Chen; Z. Song","Institute of Electromagnetics and Acoustics, Xiamen University, Xiamen, China; Institute of Electromagnetics and Acoustics, Xiamen University, Xiamen, China",IEEE Transactions on Nanotechnology,"9 Mar 2020","2020","19","","197","200","In the past decade, metamaterial absorber has been attracting great attention and making huge progress. Most of previous metamaterial absorbers are working with a narrow band. Some efforts to realize broadband absorber have been made from microwave, terahertz to optical frequencies, which often includes multiple resonators with different sizes or multilayer structure with different geometrical dimensions. The configurations of these designs are not simple, and they require some complicated fabrication procedures. Meanwhile, the position of absorption peak and working intensity are usually fixed once the structure of metamaterial absorber is fabricated. Here a new isotropic tunable absorber is presented with a simple vanadium dioxide structure in the terahertz region. By adjusting the geometrical size, simulation shows that our design under normal incidence can achieve broadband absorptance >90% with a central frequency of 1.815 THz in the frequency band of 1.08-2.55 THz. Working intensity of the proposed absorber can be tuned from 1.3% to near 100% by changing the conductivity of vanadium dioxide from 0 Ω-1cm-1 to 2000 Ω-1cm-1. The obtained absorption spectrum is independent of incident polarization, and absorptance has a good performance when incident angle varies from 0° to 45°. The proposed design may be useful for promising applications in stealth technology, thermal emitter, and terahertz detection.","1941-0085","","10.1109/TNANO.2020.2974801","National Natural Science Foundation of China(grant numbers:11974294); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011736","Absorber;metamaterial;vanadium dioxide","Absorption;Metamaterials;Conductivity;Impedance;Dielectrics;Permittivity;Optical imaging","","44","","42","IEEE","25 Feb 2020","2020","","IEEE","IEEE Journals"
"Localized Surface Plasmon Resonance Based Hetero-Core Optical Fiber Sensor Structure for the Detection of L-Cysteine","L. Singh; R. Singh; B. Zhang; B. K. Kaushik; S. Kumar","School of Physics Science and Information Technology, Shandong Key Laboratory of Optical Communication Science and Technology, Liaocheng University, Liaocheng, China; School of Agriculture Science, Liaocheng University, Liaocheng, China; School of Physics Science and Information Technology, Shandong Key Laboratory of Optical Communication Science and Technology, Liaocheng University, Liaocheng, China; Department of Electronics and Communication Engineering, Indian Institute of Technology-Roorkee, Roorkee, India; School of Physics Science and Information Technology, Shandong Key Laboratory of Optical Communication Science and Technology, Liaocheng University, Liaocheng, China",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","201","208","In this article, a hetero-core optical fiber sensor structure is developed for the diagnosis of L-Cysteine content in human urine. The hetero-core structure is created by sequentially cascading the single mode-multimode-single mode fibers using thermal fusion splicing. The multimode section of fiber probe is etched out and coated with synthesized gold nanoparticles (AuNPs), polyvinyl alcohol stabilized silver nanoparticles (PVA-AgNPs) and graphene oxide (GO). The AuNPs and PVA-AgNPs are used to initiate the localized surface plasmon resonance (LSPR) phenomenon on the application of exponentially decaying evanescent waves. The layer of GO is used to provide the larger surface area and binding sites for the L-Cysteine (L-Cys) molecules. Based on the combination of NPs, two different configurations of sensor probes are developed. In first one, a layer of AuNPs is deposited over fiber surface and further followed by the coating of GO, and named Probe I. In the second one, a layer of PVA-AgNPs is sandwiched between the fiber surface and GO layer and termed as Probe II. The characterization of synthesized NPs and GO solutions, and developed sensor probes are done by using UV-Vis spectrophotometry, transmission electron microscopy (TEM), scanning electron microscopy (SEM), and atomic force microscopy (AFM). To authenticate the biocompatibility of developed sensor probes, the artificial aqueous samples of L-Cys ranges from 0 μM to 1 mM are tested. To determine the stability of L-Cys, a pH level based study is also carried out to ensure the good stability of analyte in aqueous samples. From the results, it was ascertained that the response of Probe II is better in terms of attained limit of detection and sensitivity that is 126.6 μM and 0.0009 nm/μM, respectively.","1941-0085","","10.1109/TNANO.2020.2975297","Belt and Road Special; Shandong Province for Introduction of Foreign Experts; National Key Research & Development Program of China(grant numbers:2016YFB0402105); Liaocheng University(grant numbers:31805180301,31805180326); Double-Hundred Talent Plan of Shandong Province; Science and Engineering Research Board, India(grant numbers:TAR/2018/000051); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9014527","Hetero-core;optical fiber;gold nanoparticles;polyvinyl alcohol – silver nanoparticles;graphene oxide, L-Cysteine","Optical fiber sensors;Probes;Optical fibers;Optical fiber dispersion;Nanoparticles;Optical fiber communication;Optical surface waves","","72","","52","IEEE","26 Feb 2020","2020","","IEEE","IEEE Journals"
"Characterizing Hydrogen Microbubble Stiffness Properties Using Atomic Force Microscopy","H. Yu; Y. Xue; Z. Sun; N. Xi","Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Pokfulam, Hong Kong; Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Pokfulam, Hong Kong; Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Pokfulam, Hong Kong; Department of Industrial and Manufacturing Systems Engineering, The University of Hong Kong, Pokfulam, Hong Kong",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","209","213","In the past decades, bubbles have been gaining extensive attentions for their wide range of applications, especially those at the micro-scale. Research on the bubbles' mechanical properties is necessary for better implementations. Precise measurement of the microbubbles' mechanical properties (e.g. stiffness and adhesion) relies largely on delicate manipulation technologies in aqueous environment. As a consequence, atomic force microscopy (AFM) has been widely adopted in this field. Bubble stiffness is an important indicator to reflect the stability. Existing studies mainly focused on statistic property of the microbubbles' stiffness, which may omit delicate specific characteristics of a single microbubble. In this letter, as an instance, AFM-based stiffness measurement of a single hydrogen microbubble has been carried out. The electrochemistry method was adopted to generate stable hydrogen microbubbles. By using force volume mode of a commercial AFM, the temperature-dependent stiffness property of the microbubble was studied. Furthermore, stiffness map of a single microbubble was captured, which shows location-dependent anisotropic characteristic, contradicting the preassumption that stiffness of bubbles should be isotropic. To explain this phenomenon, the contact condition between the AFM tip and the bubble surface is considered as the key reason that induces the anisotropic observation, and a corresponding model is established to verify this hypothesis.","1941-0085","","10.1109/TNANO.2020.2975060","ITF(grant numbers:GHP/040/17GD); ABB(grant numbers:200008545); ABB Schweiz AG; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011756","AFM;microbubble;stiffness;anisotropic property;temperature-dependent","Temperature measurement;Force;Hydrogen;Probes;Temperature;Force measurement","","4","","28","IEEE","25 Feb 2020","2020","","IEEE","IEEE Journals"
"True Random Number Generator Integration in a Resistive RAM Memory Array Using Input Current Limitation","H. Aziza; J. Postel-Pellerin; H. Bazzi; P. Canet; M. Moreau; V. D. Marca; A. Harb","Aix Marseille Univ, Université de Toulon, CNRS, IM2NP, Marseille, France; Aix Marseille Univ, Université de Toulon, CNRS, IM2NP, Marseille, France; Department of Electrical and Electronics Engineering, Lebanese International University, Beirut, Lebanon; Aix Marseille Univ, Université de Toulon, CNRS, IM2NP, Marseille, France; Aix Marseille Univ, Université de Toulon, CNRS, IM2NP, Marseille, France; Aix Marseille Univ, Université de Toulon, CNRS, IM2NP, Marseille, France; Department of Electrical and Electronics Engineering, The International University of Beirut, Beirut, Lebanon",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","214","222","A novel True Random Number Generator circuit fabricated in a 130 nm HfO2-based resistive RAM process is presented. The generation of the random bit stream is based on a specific programming sequence applied to a dedicated memory array. In the proposed programming scheme, all the cells of the memory array are addressed at the same time while the current provided to the circuit is limited to program only a subset of the memory array, resulting in a stochastic distribution of cell resistance values. Some cells are switched in a low resistive state, other cells are slightly programmed to reach an intermediate resistance state, while the remaining cells maintain their initial high resistance state. Resistance values are next converted into a bit stream and confronted to National Institute of Standards and Technology (NIST) test benchmarks. The generated random bit stream has successfully passed twelve NIST tests out of fifteen. Compared to state-of-the-art resistive RAM-based true random number generators, our proposed methodology is the first one to leverage on programming current limitation at a memory array level.","1941-0085","","10.1109/TNANO.2020.2976735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9024228","True random number generator;TRNG;stochastic switching;memristor;OxRAM;RRAM","Resistance;Switches;Generators;Transistors;Random access memory;Programming;NIST","","50","1","40","IEEE","4 Mar 2020","2020","","IEEE","IEEE Journals"
"An Analytical Approach to Study Annealing Induced Interdiffusion of In and Ga for Truncated Pyramidal InAs/GaAs Quantum Dots","I. Mal; D. P. Panda; B. Tongbram; S. Chakrabarti; D. P. Samajdar","Department of Electronics and Communication Engineering, PDPM Indian Institute of Information Technology, Design & Manufacturing, Jabalpur, India; Deptartment of Electrical Engineering, Indian Institute of Technology Bombay, Powai, India; Centre for Research in Nanotechnology and Science, Indian Institute of Technology Bombay, Powai, India; Deptartment of Electrical Engineering, Indian Institute of Technology Bombay, Powai, India; Department of Electronics and Communication Engineering, PDPM Indian Institute of Information Technology, Design & Manufacturing, Jabalpur, India",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","223","229","A strain-assisted model for studying the annealing induced interdiffusion of constituent atoms in truncated pyramidal InAs/GaAs self-assembled quantum dot (QD) is developed. In our model, we have considered the equiprobable diffusion of Ga and In atoms in and out of the QD system, thereby resulting in the formation of In rich In1-xGaxAs as the QD material and a combination of Ga rich InxGa1-xAs and GaAs barrier material. This assumption is supported by the high-resolution cross-sectional transmission electron microscopy (HRTEM) images and high-resolution X-ray diffraction (HRXRD) plots of the as-grown and annealed samples. First principle calculations are utilized to evaluate the strain and annealing temperature dependent activation energy, which further assists to solve the Fickian diffusion model. Our simplistic model provides a detailed insight into the effect of annealing phenomenon on the bimodal Photoluminescence (PL) spectra of molecular beam epitaxy (MBE) grown InAs/GaAs QDs, which have evolved as a potential system for innumerous applications including single photon sources, quantum computers, spin LEDs, LASERs and Infrared Photodetectors.","1941-0085","","10.1109/TNANO.2020.2975934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9018393","Annealing;interdiffusion;k dot p Hamiltonian;strain","Annealing;Strain;Gallium arsenide;Atomic layer deposition;Mathematical model;Computational modeling;Temperature dependence","","3","","41","IEEE","28 Feb 2020","2020","","IEEE","IEEE Journals"
"Self-Powered Active Spherical Triboelectric Sensor for Fluid Velocity Detection","P. Cheng; M. Sun; C. Zhang; H. Guo; J. Shi; Y. Zhang; Y. Liu; J. Wang; Z. Wen; X. Sun","Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Institute of Functional Nano and Soft Materials (FUNSOM), Soochow University, Suzhou, China; Fine Mechanics and Physics, Chinese Academy of Sciences, Changchun Institute of Optics, Changchun, China; Chinese Academy of Sciences, Beijing Institute of Nanoenergy and Nanosystems, Beijing, China; Department of Physics, Chongqing University, Chongqing, China; Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Institute of Functional Nano and Soft Materials (FUNSOM), Soochow University, Suzhou, China; Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Institute of Functional Nano and Soft Materials (FUNSOM), Soochow University, Suzhou, China; Department of Mathematical Sciences, Xi'an Jiaotong-Liverpool University, Suzhou, China; Chinese Academy of Sciences, Beijing Institute of Nanoenergy and Nanosystems, Beijing, China; Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Institute of Functional Nano and Soft Materials (FUNSOM), Soochow University, Suzhou, China; Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Institute of Functional Nano and Soft Materials (FUNSOM), Soochow University, Suzhou, China",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","230","235","Developing fluid velocity sensors with high accuracy, high stability and self-power has practical significance. Triboelectric sensors provide a strategy to realize high-performance self-powered active sensing. In this article, we present a fully enclosed self-powered active spherical triboelectric sensor (SASTS) to detect the fluid velocity. Based on the electrification at the contact interface, resulting in the electrostatic induced electrons transferring between two interdigitated electrodes, SASTS effectively harvests the fluid flow energy to electric signal. After Fourier transform processing of the output signal, the motion frequency of the SASTS can be distinguished and the fluid velocity can be further calculated. By optimizing the structure parameter, it features high precision with average standard deviation less than 4, wide range speed from 2 m/s to 18 m/s of fluid flow, and proved lifetime more than half a year. This technique can be applied to measurement of fluid flow speed, even potentially to other rotation movements, which could have wide applications, such as environment monitoring, transportation and so on.","1941-0085","","10.1109/TNANO.2020.2976154","National Natural Science Foundation of China(grant numbers:61804103); Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:18KJA535001); Natural Science Foundation of Jiangsu Province(grant numbers:BK20170343); State Key Laboratory of Silicon Materials, Zhejiang University(grant numbers:SKL2018-03); Jiangsu Key Laboratory for Carbon-Based Functional Materials and Devices, Soochow University(grant numbers:KJS1803); XJTLU Key Programme Special Fund(grant numbers:KSF-A-18); Collaborative Innovation Center of Suzhou Nano Science & Technology; Priority Academic Program Development of Jiangsu Higher Education Institutions; Higher Education Discipline Innovation Project; Joint International Research Laboratory of Carbon-Based Functional Materials and Devices; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9019707","Triboelectric sensor;fluid energy;velocity detection;spherical;self-powered","Fluids;Electrodes;Rubber;Fluid flow;Standards;Sun;Monitoring","","25","","37","IEEE","2 Mar 2020","2020","","IEEE","IEEE Journals"
"Nanorods Versus Nanoparticles: A Comparison Study of Au/ZnO-PMMA/Au Non-Volatile Memory Devices Showing the Importance of Nanostructure Geometry on Conduction Mechanisms and Switching Properties","A. H. Jaafar; A. Gee; N. T. Kemp","Department of Physics and Mathematics, University of Hull, Hull, U.K.; Department of Physics and Mathematics, University of Hull, Hull, U.K.; Department of Physics and Mathematics, University of Hull, Hull, U.K.",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","236","246","Hybrid organic-inorganic devices offer a simple and low cost route to the fabrication of resistive memory devices. However the switching and conduction mechanisms are not well established. This work compares ZnO-based devices made in the same manner but having two different nanostructure geometries, vertically aligned ZnO nanorods and randomly dispersed ZnO nanoparticles, both embedded within a PMMA host material and sandwiched between two gold electrodes in a crossbar device configuration. Both device types do not require a forming step to initiate switching and exhibit bipolar switching at relatively low operating voltages. In the low field regime both device types exhibit Ohmic behavior, however in the high field regime their switching and conduction mechanisms are distinctly different. ZnO nanorod-based devices exhibit smooth I-V curves and smooth switching behavior and a conduction mechanism that changes from Poole-Frenkel to Schottky emission when switching from the ON state to the OFF state. In contrast, ZnO nanoparticle devices exhibit sharp switching properties with SCLC behavior in the OFF state and Ohmic conduction in the ON state. These differences in the conduction and switching properties of devices containing the same materials clearly demonstrates the importance of the nanostructure geometry and device architecture on the switching and conduction properties of memristor devices. For each device type we discuss the results and propose plausible mechanisms to account for their different behavior.","1941-0085","","10.1109/TNANO.2019.2949759","Iraqi Ministry of Higher Education; University of Baghdad; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8889518","Resistive switching;memory;ZnO;nanorods;nanoparticles;organic memristors;Schottky;Poole-Frenkel","Zinc oxide;II-VI semiconductor materials;Nanoscale devices;Optical switches;Electrodes;Memristors","","22","","97","IEEE","31 Oct 2019","2020","","IEEE","IEEE Journals"
"Spatial Optimization of Modulation Doping in P-I-P QDIPs: Towards Achieving Higher Operating Temperature","V. P. Deviprasad; D. Das; B. Tongbram; D. Panda; S. Paul; S. Mondal; S. Chakrabarti","Centre for Research in Nanotechnology and Science, Indian Institute of Technology Bombay, Mumbai, India; Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Centre for Research in Nanotechnology and Science, Indian Institute of Technology Bombay, Mumbai, India; Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Department of Electronics and Communication Engineering, Kalyani Government Engineering College, Nadia, India; Department of Electronics and Communication Engineering, Kalyani Government Engineering College, Nadia, India; Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","247","254","We report short wavelength infrared (SWIR) photodetectors using multi-stacked modulation doped Indium-Arsenide (InAs) self-assembled quantum dots (QDs). The detriments of direct doping on the energy levels of InAs QDs have been eliminated by choosing modulation doping. We have considered three P-I-P Indium Arsenide/Gallium Arsenide (InAs/GaAs) quantum dot infrared photodetector (QDIP) heterostructures in which a thin (3 nm) P-doped GaAs layer is introduced at a distance of 7, 12 and 17 nm away from each InAs dot layer respectively. The structures have been analyzed for their morphological and optical characteristics and an optimum separation between the active layer and modulation doped layer has been achieved. The fabricated single pixel detectors exhibit a broad spectral response from 1 to 3.5 μm in the SWIR region for all the samples. The infrared photocurrent survives up to a maximum temperature of 200K for the optimized device with a peak responsivity of 1.439 A/W at wavelength λ = 1.77 μm and temperature T = 200 K.","1941-0085","","10.1109/TNANO.2019.2937093","Science and Engineering Research Board(grant numbers:EMR/2016/005338); DST Nanomission, India; SR/NM/NS-1178/2015 (G); Indian Space Research Organization(grant numbers:09SUBH001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8820175","InAs/GaAs quantum dots;p-i-p quantum dot infrared photodetector;modulation doping;photoluminescence;high operating temperature;spectral response;responsivity","Quantum dots;Gallium arsenide;Epitaxial layers;Strain;Photoluminescence;Photodetectors;Dark current","","6","","34","IEEE","30 Aug 2019","2020","","IEEE","IEEE Journals"
"Polymer–Nanocrystal Nanocomposites: Device Concepts in Capacitors and Multiferroics","F. A. Pearsall; J. Lombardi; N. Farahmand; B. van Tassel; E. S. Leland; L. Huang; S. Liu; S. Yang; C. Le; I. Kymissis; P. Kinget; S. R. Sanders; D. Steingart; S. O'Brien","The Graduate Center, The City University of New York, New York, USA; The Graduate Center, The City University of New York, New York, USA; The Graduate Center, The City University of New York, New York, USA; CUNY Energy Institute, The City College of New York, New York, USA; Voltaiq, Inc., Berkeley, USA; Department of Chemistry, South University of Science and Technology of China, Shenzhen, China; Chongqing Institute of Green and Intelligent Technology, Chinese Academy of Sciences, Chongqing, China; Department of Electrical Engineering, Columbia University, New York, USA; Department of Electrical Engineering, Columbia University, New York, USA; Department of Electrical Engineering, Columbia University, New York, USA; Department of Electrical Engineering, Columbia University, New York, USA; Department of Electrical Engineering and Computer Science, University of California, Berkeley, Berkeley, USA; Department of Mechanical and Aerospace Engineering, Princeton University, Princeton, USA; Department of Chemistry and Biochemistry and the CUNY Energy Institute, The City College of New York, New York, USA",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","255","268","Nanotechnology offers a variety of pathways to novel and low cost device fabrication for a future that will undoubtedly contain literally billions of ubiquitous electronic devices. Nanocomposite metal-insulator-metal (MIM) capacitors are of interest due to the possibility of reducing the number of discrete components in printed circuit boards, and alternatively using embedded or directly printed capacitors for nanopackaging in conjunction with integrated circuits. Flexible substrates also become candidates when employing low processing temperatures. In addition to compatibility with nanomanufacturing, the prospect of designing a nanocomposite dielectric, by combining colloidal nanoparticle fillers and polymer hosts, lends itself very well to the idea of tunability of the mechanical and electrical properties. In exploring combinations of complex oxide materials and polymers, the field goes beyond simple capacitors, towards multiferroic devices in which the potential overlap of magnetic permeability with permittivity can produce enactable devices for magnetodielectrics and magnetoelectrics. Our work in solution processing of inorganic oxide dielectrics and multiferroics, using a modified sol-gel approach allows for the preparation of a variety of formulations that can be treated as inks for deposition as layers and/or for the design of novel nanocomposite films. Starting with high dielectric materials, we discuss nanocomposite capacitance based energy storage, and progress to materials development for multiferroic nanocomposites.","1941-0085","","10.1109/TNANO.2019.2939093","Advanced Research Project Agency for Energy(grant numbers:ADEPT DE-AR0000114); New York State Energy Research and Development Authority; National Science Foundation(grant numbers:NSF 1461499,NSF CREST 1547830); AGEP(grant numbers:NSF DMR 1719250); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8833517","Nanocomposite;capacitor;multiferroic;nanocrystal;chemical solution processing","Nanocrystals;Polymers;Ceramics;Nanoscale devices;Capacitors;Films","","10","","71","IEEE","11 Sep 2019","2020","","IEEE","IEEE Journals"
"Enhancing the Performance of Polygon Monopole Antenna Using Graphene/TMDCs Heterostructures","M. R. R. Abdul-Aziz; S. A. Mohassieb; N. A. Eltresy; M. M. K. Yousef; B. Anis; S. O. Abdellatif; A. S. G. Khalil","Faculty of Science, Environmental and Smart Technology Group, Fayoum University, Fayoum, Egypt; Electronics and Communications Department, Akhbar Elyom Academy, 6th October City, Egypt; Microstrip Department, Electronics Research Institute, Giza, Egypt; Faculty of Science, Environmental and Smart Technology Group, Fayoum University, Fayoum, Egypt; Spectroscopy Department, Physics Division, National Research Centre, Giza, Egypt; Electrical Engineering department, Faculty of Engineering and FabLab, the Center for Emerging Learning Technology, The British University in Egypt, Cairo, Egypt; Faculty of Science, Environmental and Smart Technology Group and Physics department, Fayoum University, Fayoum, Egypt",IEEE Transactions on Nanotechnology,"18 Mar 2020","2020","19","","269","273","In this letter, Laser Induced Graphene (LIG) as a low cost and versatile technique, was utilized to fabricate coplanar waveguide fed polygon monopole antenna on glass substrates. A modified LIG-MoS2 heterostructure based antennas were also fabricated and characterized. The formation of the graphene and the successful realization of the hybrid structures were examined and confirmed by several techniques including SEM, Raman and EDX. The conductivity as well as the reliability over large areas were demonstrated for both materials, concluding a significant improvement of LIG-MoS2 heterostructure over graphene antenna. Consequently, the two proposed antennas have shown up to 30% enhancement in gain with respect to a reference fabricated copper-based antenna.","1941-0085","","10.1109/TNANO.2020.2974994","STDF (Egypt); AGYA (Germany); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9011758","Graphene;heterostructure;laser induced graphene (LIG);molybdenum disulfide MoS  $_2$  ;monopole antenna","Antennas;Graphene;Molybdenum;Antenna measurements;Sulfur;Copper;Resistance","","23","","26","IEEE","25 Feb 2020","2020","","IEEE","IEEE Journals"
