"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Efficient Parallel Stochastic Computing Multiply-Accumulate (MAC) Technique Using Pseudo-Sobol Bit-Streams","A. Hu; W. Li; D. Lyu; G. He","School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Micro/Nano Electronics and the MoE Key Laboratory of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Nanotechnology,"4 Mar 2024","2024","23","","170","179","Stochastic computing (SC) has emerged as a promising technique for reducing hardware costs in various applications, particularly in multiply-accumulate (MAC) intensive tasks such as neural networks. However, conventional SC still faces challenges in terms of achieving high accuracy and throughput. To enhance the precision, Sobol bit-stream has been widely adopted in SC. On the other hand, the throughput is frequently increased by means of parallel computing architecture. Nevertheless, directly increasing parallelism will incur significant additional hardware costs. In this paper, we propose Pseudo-Sobol bit-streams based on which an efficient parallel stochastic computing architecture for MAC operations is further developed. The proposed design leverages the properties of Pseudo-Sobol bit-streams and integrates the computation and conversion units to improve hardware efficiency. We evaluate the effectiveness of our design in two typical applications, general matrix multiplication (GEMM) and convolution. Experimental results show that our proposed design is capable of increasing energy efficiency by up to 36% and area efficiency by up to 70%.","1941-0085","","10.1109/TNANO.2024.3368628","National Natural Science Foundation of China(grant numbers:62074097); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10443589","Convolutional neural networks (CNNs);general matrix multiplication (GEMM);multiply-accumulate (MAC);Sobol bit-stream;stochastic computing (SC)","Hardware;Computer architecture;Throughput;Reflective binary codes;Generators;Vectors;Convolutional neural networks;Stochastic processes;Binary sequences","","2","","28","IEEE","22 Feb 2024","2024","","IEEE","IEEE Journals"
"Optimization of a Nanoscale Operational Amplifier Based on a Complementary Carbon Nanotube Field-Effect Transistor by Adjusting Physical Parameters","H. Ding; L. Chen; W. Huang","EDA center, Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China; EDA center, Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China; EDA center, Institute of Microelectronics of the Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Nanotechnology,"7 Mar 2024","2024","23","","180","187","Carbon nanotube field-effect transistors (CNFETs) possess high current density and carrier mobility, enabling high intrinsic gains below the 20-nm technology node. Thus, they demonstrate superior performance compared to traditional silicon analog integrated circuits (ICs). Here, the relevant parameters of a CNFET in analog IC designs were analyzed and simulated, elucidating the influence of physical parameters on the CNFET device. All simulations were performed at technology nodes smaller than 22 nm. To evaluate the performance of a CNFET analog circuit, the gm/Id method for CNFET was employed, and a nanoscale two-stage operational amplifier was designed using complementary CNFET technology with a channel length of 14 nm. In addition, the impact of CNFET's physical parameters on circuit performance were examined. Our results showcased the advantages of CNFET analog circuits over traditional silicon-based analog circuits, as well as the significant influence of CNFET physical parameters on circuit performance. Consequently, this study provides a reference for productive CNFET technologies.","1941-0085","","10.1109/TNANO.2024.3370098","National Key R&D Program of China(grant numbers:2022YFB4400400); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10449468","Carbon nanotube field-effect transistor;CNFET analog circuit;nanoscale analog integrated circuit;performance optimization of carbon circuit","CNTFETs;Integrated circuit modeling;Performance evaluation;Logic gates;Semiconductor device modeling;Nanoscale devices;Transistors","","2","","32","IEEE","27 Feb 2024","2024","","IEEE","IEEE Journals"
"Numerical Investigation of Nanoresonator Based Ultra Narrow-Band Photonic Filters","R. Rajasekar","Department of Electronics and Communication Engineering, SRM Institute of Science and Technology, Tiruchirappalli, India",IEEE Transactions on Nanotechnology,"12 Mar 2024","2024","23","","188","194","A novel photonic crystal nanoresonator-based optical bandpass filter is designed with ultra narrow bandwidth, high quality factor, low optical loss and very small compact size. The proposed S-Shaped nanostructure is playing a very significant role on narrow wavelength filtering and effectively localize the incident light signal which leads to the high-quality factor is obtained with 100% transmission. The different light coupling mechanism is used to realize the four dissimilar narrow bandpass filters. These nano-filter performance parameters are numerically investigated by Finite Difference Time Domain Method (FDTD). The nanoresonator coupled waveguides platform is designed with high quality factor as about 3873.70, ultra narrow bandwidth of 60 GHz and 0.13 THz. The presented photonics platform footprint is very compact as about 128.52 μm2. These enhanced results highly suitable for optical integrated circuits, 5G and 6G optical wireless network.","1941-0085","","10.1109/TNANO.2024.3370717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10449451","Photonic crystal;nanoresonator;quality factor;narrow bandwidth","Optical filters;Bandwidth;Resonator filters;Time-domain analysis;Terahertz communications;Optical waveguides;Photonic crystals;Resonators;Q-factor;Finite difference methods","","3","","35","IEEE","27 Feb 2024","2024","","IEEE","IEEE Journals"
"Low-Cost and Highly-Efficient Bit-Stream Generator for Stochastic Computing Division","M. S. Moghadam; S. Aygun; S. Asadi; M. H. Najafi","School of Computing and Informatics, University of Louisiana at Lafayette, Lafayette, LA, USA; School of Computing and Informatics, University of Louisiana at Lafayette, Lafayette, LA, USA; School of Computing and Informatics, University of Louisiana at Lafayette, Lafayette, LA, USA; School of Computing and Informatics, University of Louisiana at Lafayette, Lafayette, LA, USA",IEEE Transactions on Nanotechnology,"12 Mar 2024","2024","23","","195","202","Stochastic computing (SC) division circuits have gained importance in recent years compared to other arithmetic circuits due to their low complexity as a result of an accuracy tradeoff. Designing a division circuit is already complex in conventional binary-based hardware systems. Developing an accurate and efficient SC division circuit is an open research problem. Prior work proposed different SC division circuits by using multiplexers and JK-flip-flop units, which may require correlated or uncorrelated input bit-streams. This study is primarily centered on exploring a cost-effective and highly efficient bit-stream generator specifically designed for SC division circuits. In conjunction with this objective, we assess the performance of multiple bit-stream generators and analyze the impact of correlation on SC division. We compare different designs in terms of accuracy and hardware cost. Moreover, we discuss a low-cost and energy-efficient bit-stream generator via powers-of-2 Van der Corput (VDC) sequences. Among the tested sequence generators, our best results were achieved with VDC sequences. Our evaluation results demonstrate that the novel VDC-based design yields promising outputs, resulting in a 15.5% reduction in the area-delay product and an 18.05% saving in energy consumption for the same accuracy level compared to conventional bit-stream generators. Significantly, our investigation reveals that employing the proposed generator improves the precision compared to the state-of-the-art. We validate the proposed architecture with an image processing case study, achieving high PSNR and structural similarity values.","1941-0085","","10.1109/TNANO.2024.3358395","National Science Foundation(grant numbers:2339701,2019511); Louisiana Board of Regents Support Fund(grant numbers:LEQSF(2020-23)-RD-A-26); Generous Gifts from Cisco, Xilinx, and Nvidia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10415201","Division;image processing;low-discrepancy sequences;random number generation;stochastic computing","Generators;Hardware;Image coding;Costs;Correlation;Arithmetic;Image processing;Random number generation","","6","","44","IEEE","26 Jan 2024","2024","","IEEE","IEEE Journals"
"CMOS-RRAM Based Non-Volatile Ternary Content Addressable Memory (nvTCAM)","M. Kumar; M. -H. Wu; T. -H. Hou; M. Suri","Indian Institute of Technology Delhi, Hauz Khas, India; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Institute of Electronics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan; Indian Institute of Technology Delhi, Hauz Khas, India",IEEE Transactions on Nanotechnology,"12 Mar 2024","2024","23","","203","207","We propose a Non-Volatile Ternary Content Addressable Memory (nvTCAM) by utilizing two Resistive Random-Access Memory (RRAM) cells integrated with individual selector transistors (i.e., 2-Transistor, 2-RRAM). A 2T2R cell configured either in complementary resistive switching mode (i.e., if one 1T1R cell is in low resistance state then the other cell will be in high resistance state or vice-versa) or both RRAMs in high resistance state is utilized to implement a single nvTCAM unit. Through Monte-Carlo (MC) simulations and power supply scaling (i.e., $V_{DD}$ varying from 1.4 V to 2.2 V) effects, reliability of the proposed cell was studied. Moreover, we performed the simulations for various sizes of word length from 1-bit to 64-bits and calculated the energy and delay parameters. We compared the proposed nvTCAM cell with various existing CMOS/NVM (Non-Volatile Memory) designs. Our proposed nvTCAM design provides $\geq 2\times$ area efficiency as compared to CMOS-NVM counterparts and even upto $\sim 6\times$ area saving with respect to CMOS-based volatile TCAM. The proposed design achieves atleast 1.68× to 2.27× energy efficiency, as compared to existing CMOS/RRAM implementations. Moreover the energy saving is further increased upto $\sim 1400\times$ as compared to magnetic/ferroelectric-based nvTCAM counterparts.","1941-0085","","10.1109/TNANO.2024.3360312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10416695","Resistive memory (RRAM);non-volatile memory (NVM);NVM reliability;ternary content addressable memory (TCAM);associative computing;In-memory computing (IMC);hybrid CMOS-RRAM technology","Delays;Nonvolatile memory;Reliability;Resistive RAM;Associative memory;Associative processing;In-memory computing","","7","","21","IEEE","30 Jan 2024","2024","","IEEE","IEEE Journals"
"ASIC Design of Nanoscale Artificial Neural Networks for Inference/Training by Floating-Point Arithmetic","F. Niknia; Z. Wang; S. Liu; P. Reviriego; A. Louri; F. Lombardi","Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; ECE Department, Northeastern University, Boston, MA, USA; Departamento de Ingeniería de Sistemas Telemáticos, Universidad Politécnica de Madrid, Madrid, Spain; Department of Electrical and Computer Engineering, The George Washington University, Washington, DC, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",IEEE Transactions on Nanotechnology,"12 Mar 2024","2024","23","","208","216","Inference and on-chip training of Artificial Neural Networks (ANNs) are challenging computational processes for large datasets; hardware implementations are needed to accelerate this computation, while meeting metrics such as operating frequency, power dissipation and accuracy. In this article, a high-performance ASIC-based design is proposed to implement both forward and backward propagations of multi-layer perceptrons (MLPs) at the nanoscales. To attain a higher accuracy, floating-point arithmetic units for a multiply-and-accumulate (MAC) array are employed in the proposed design; moreover, a hybrid implementation scheme is utilized to achieve flexibility (for networks of different size) and comprehensively low hardware overhead. The proposed design is fully pipelined, and its performance is independent of network size, except for the number of cycles and latency. The efficiency of the proposed nanoscale MLP-based design for inference (as taking place over multiple steps) and training (due to the complex processing in backward propagation by eliminating many redundant calculations) is analyzed. Moreover, the impact of different floating-point precision formats on the final accuracy and hardware metrics under the same design constraints is studied. A comparative evaluation of the proposed MLP design for different datasets and floating-point precision formats is provided. Results show that compared to current schemes found in the technical literatures, the proposed design has the best operating frequency and accuracy with still good latency and energy dissipation.","1941-0085","","10.1109/TNANO.2024.3367916","Spanish Agencia Estatal de Investigación(grant numbers:PID2019-104207RB-I00,RED2018-102585-T); NSF(grant numbers:CCF-1953961,1812467); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10440496","Artificial neural network (ANN);multilayer perceptron (MLP);floating-point;ASIC design;inference;training","Neurons;Training;Hardware;Backpropagation;Artificial neural networks;Vectors;Nanoscale devices","","8","","37","IEEE","20 Feb 2024","2024","","IEEE","IEEE Journals"
"Reverse Charge Injection Dual-Gate Synaptic Transistors for Effective Weight Update","D. Ryu; J. Yu; W. Y. Choi","Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea; Department of Electrical and Computer Engineering, Seoul National University, Seoul, South Korea",IEEE Transactions on Nanotechnology,"18 Mar 2024","2024","23","","217","222","Reverse charge injection (RCI) dual-gate synaptic transistors and their effective weight update method are proposed. First, the structural features of the proposed RCI dual-gate synaptic transistors are discussed in comparison with our previous work. Second, the weight update efficiency of the proposed synaptic transistors is discussed by analyzing the coupling capacitance components, which determine the electric field distribution across the tunneling and blocking oxides. Consequently, the program voltage and pulse width are reduced by 56.4% and 99.0%, respectively. The power consumption for the weight update operation is lowered by 99.6%. In addition, the anti-back-tunneling effect resulting from the low erase voltage is discussed. Third, the weight update conditions of the proposed synaptic transistors are optimized by adjusting the bottom gate length. Fourth, the proposed synaptic transistors implement 16 stable states (32 states with inhibitory synapses) and a fairly linear weight update by using both the increment step pulse program (ISPP) and increment step pulse erase (ISPE). Finally, the PGM/ERS operation of target cell and inhibit operation of surrounding cells are verified in RCI dual-gate synaptic transistor-based 2 × 2 NOR-type array.","1941-0085","","10.1109/TNANO.2024.3371582","Institute of Information and Communications Technology Planning and Evaluation; Korea Government, MSIT; Artificial Intelligence Semiconductor Support Program(grant numbers:2021-0-01764,IITP-2023-RS-2023-00256081); NRF of Korea; Ministry of Science and ICT, South Korea; PIM Semiconductor Technology Development Program(grant numbers:NRF-2022M3I7A1078544); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10453968","Floating-gate-based flash memory;synaptic transistor;neuromorphic system;dual-gate device;coupling capacitance","Transistors;Tunneling;Logic gates;Electric fields;Capacitance;Synapses;Flash memories;Neuromorphics","","2","","29","IEEE","29 Feb 2024","2024","","IEEE","IEEE Journals"
"Numerical Analysis of Annular Photonic Crystal Based Reconfigurable and Multifunctional Nanoring Symmetrical Resonator for Optical Networks","P. Doss M; R. K. Jeyachitra","Department of Electronics and Communication Engineering, National Institute of Technology, Tiruchirappalli, India; Department of Electronics and Communication Engineering, National Institute of Technology, Tiruchirappalli, India",IEEE Transactions on Nanotechnology,"18 Mar 2024","2024","23","","223","230","Annular photonic crystal-based coupled nano ring resonator for the multifunctional platform with ultra-compact in size for high-performance optical network components. The proposed structure is reconfigurable and symmetrical, providing large bandwidth, high extinction ratio, and a very low loss comprising dual ring resonators and annular photonic crystal ring is made of Silica (Si) filled with Magnesium Fluoride (MgF2) dielectric material. The photonic crystal resonator structure comprehends several high-performance optical network applications like optical filters, 1 × 2 and 1 × 3 power splitters, and reconfigurable switches. The miniature optical device parameters and their performances are optimized and analyzed by using Finite Difference Time Domain (FDTD) method. Annular photonic crystal-based ring resonators are coupled with the planar waveguide structure with a small footprint of 136.5 μm2 with a high data rate of 7.81 Tbps. The proposed design is suitable for quantum computing, optical interconnects, and optical network devices.","1941-0085","","10.1109/TNANO.2024.3373013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10460076","Annular crystal;FDTD;filter;photonic crystals;power splitter;ring resonator;switch","Optical switches;Optical ring resonators;Silicon;Optical waveguides;Optical fiber networks;Optical filters;Finite difference methods;Photonic crystals","","5","","44","IEEE","5 Mar 2024","2024","","IEEE","IEEE Journals"
"Simulating Charged Defects in Silicon Dangling Bond Logic Systems to Evaluate Logic Robustness","S. S. H. Ng; J. Croshaw; M. Walter; R. Wille; R. Wolkow; K. Walus","Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada; Department of Physics, University of Alberta, Edmonton, AB, Canada; Chair for Design Automation, Technical University of Munich, München, Germany; Chair for Design Automation, Technical University of Munich, München, Germany; Department of Physics, University of Alberta, Edmonton, AB, Canada; Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada",IEEE Transactions on Nanotechnology,"26 Mar 2024","2024","23","","231","237","Recent research interest in emerging logic systems based on quantum dots has been sparked by the experimental demonstration of nanometer-scale logic devices composed of atomically sized quantum dots made of silicon dangling bonds (SiDBs), along with the availability of SiQAD, a computer-aided design tool designed for this technology. Latest design automation frameworks have enabled the synthesis of SiDB circuits that reach the size of $\mathbf {32\times 10^{3}}\, {\mathbf{nm}}^\mathbf {2}$—orders of magnitude more complex than their hand-designed counterparts. However, current SiDB simulation engines do not take defects into account, which is important to consider for these sizable systems. This work proposes a formulation for incorporating fixed-charge simulation into established ground state models to cover an important class of defects that has a non-negligible effect on nearby SiDBs at the $\mathbf {10}\, {\mathbf{nm}}$ scale and beyond. The formulation is validated by implementing it into SiQAD's simulation engine and computationally reproducing experiments on multiple defect types, revealing a high level of accuracy. The new capability is applied towards studying the tolerance of several established logic gates against the introduction of a single nearby defect to establish the corresponding minimum required clearance. These findings are compared against existing metrics to form a foundation for logic robustness studies.","1941-0085","","10.1109/TNANO.2024.3372946","Natural Sciences and Engineering Research Council of Canada(grant numbers:RGPIN-2022-04830); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10460177","Computer aided design;defect simulation;defect tolerance;quantum dots;silicon dangling bonds;silicon quantum atomic designer (SiQAD)","Logic gates;Silicon;Quantum dots;Hydrogen;Stationary state;Quantum computing;Lattices","","5","","28","IEEE","5 Mar 2024","2024","","IEEE","IEEE Journals"
"From Multipliers to Integrators: A Survey of Stochastic Computing Primitives","S. Liu; J. L. Rosselló; S. Liu; X. Tang; J. Font-Rosselló; C. F. Frasser; W. Qian; J. Han; P. Reviriego; F. Lombardi","School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Electronic Engineering Group, Universitat de les Illes Balears, Balears, Spain; School of Information Science and Technology, ShanghaiTech University and Shanghai Engineering Research Center of Energy Efficient and Custom AI IC, Shanghai, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Electronic Engineering Group, Universitat de les Illes Balears, Balears, Spain; Electronic Engineering Group, Universitat de les Illes Balears, Balears, Spain; University of Michigan-Shanghai Jiao Tong University Joint Institute, and the MoE Key Laboratory of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada; ETSI de Telecomunicación, Universidad Politécnica de Madrid, Madrid, Spain; Department of ECE, Northeastern University, Boston, MA, USA",IEEE Transactions on Nanotechnology,"25 Mar 2024","2024","23","","238","249","Stochastic Computing (SC) has the potential to dramatically improve important nanoscale circuit metrics, including area and power dissipation, for implementing complex digital computing systems, such as large neural networks, filters, or decoders, among others. This paper reviews the state-of-the-art design of important SC building blocks covering both arithmetic circuits, including multipliers, adders, and dividers, and finite state machines (FSMs) that are needed for numerical integration, accumulation, and activation functions in neural networks. For arithmetic circuits, we review newly proposed schemes, such as Delta Sigma Modulator-based dividers providing accurate and low latency computation, as well as design considerations by which the degree of correlation/decorrelation can be efficiently handled at the arithmetic circuit level. As for complex sequential circuits, we review classical stochastic FSM schemes as well as new designs using the recently-proposed dynamic SC to reduce the length of a stochastic sequence to obtain computation results. These stochastic circuits are compared to traditional implementations in terms of efficiency and delay for various levels of accuracy to illustrate the ranges of values for which SC provides significant performance benefits.","1941-0085","","10.1109/TNANO.2024.3373499","FUN4DATE(grant numbers:PID2022-136684OB-C22); ENTRUDIT(grant numbers:TED2021-130118B-I00,PID2020-120075RB-I00); Natural Sciences and Engineering Research Council of Canada(grant numbers:RES0048688); Ministerio de Ciencia e Innovación; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10460194","Stochastic computing;multiplier;adder;divider;finite state machine;integrator;gradient descent","Logic gates;Correlation;Arithmetic;Hardware;Adders;Automata;Gradient methods;Sequential circuits;Binary sequences","","11","","62","IEEE","5 Mar 2024","2024","","IEEE","IEEE Journals"
"Enhanced Magnetic Field Sensing With MAGNC-FinFET: A Current Mode Hall Effect Approach","R. K. Maurya; R. G. Debnath; R. Saha; B. Bhowmick","National Institute of Technology, Silchar, India; National Institute of Technology, Silchar, India; National Institute of Technology, Silchar, India; National Institute of Technology, Silchar, India",IEEE Transactions on Nanotechnology,"25 Mar 2024","2024","23","","250","256","This research paper introduces a novel magnetic sensing device named MAGNC-FinFET, which utilizes the conventional NC-FinFET structure as its foundation. This device is capable of measuring vertical magnetic fields through the incorporation of two contacts positioned on either side of the drain. The operating principle relies on the current mode of the Hall effect, leading to the diversion of drain currents at both contact points. By introducing a magnetic field oriented in the positive y-direction and maintaining a bias of 300 μA in the drain current, magnetic measurements are obtained. Furthermore, the influence of the fin width on the device's characteristics and sensitivity has been thoroughly examined. The investigation reveals a proportional increase in both differential currents and relative sensitivity as the fin width parameter is augmented. The paper also presents an extensive review of relevant prior research, highlighting the remarkable qualities of the MAGNC-FinFET as an exceptional magnetic sensor with significantly enhanced sensitivity. This magnetic sensing device based on NC-FinFET shows significant promise as a leading contender for the forthcoming generation of integrated circuits designed for magnetic sensitivity.","1941-0085","","10.1109/TNANO.2024.3373035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10460351","Negative capacitance;Lorentz's force;magnetic sensor;MAGNC-FinFET","Magnetic fields;FinFETs;Logic gates;Sensitivity;Magnetic devices;Capacitance;Performance evaluation","","6","","35","IEEE","5 Mar 2024","2024","","IEEE","IEEE Journals"
"Biosynthesized AgNP Modified Glassy Carbon Electrode as a Bacteria Sensor Based on Amperometry and Impedance-Based Detection","R. Patel; N. Mandal; B. Pramanick","Centre for Research in Nanotechnology and Science, Indian Institute of Technology Bombay, Mumbai, Maharashtra, India; School of Electrical Sciences, Indian Institute of Technology Goa, Ponda, Goa, India; School of Electrical Sciences and Centre of Excellence in Particulates Colloids and Interfaces, Indian Institute of Technology Goa, Ponda, Goa, India",IEEE Transactions on Nanotechnology,"25 Mar 2024","2024","23","","257","264","The most effective methods for detecting bacterial cells at different phases of development take a lot of time, require expert labor, and call for state-of-the-art lab setups, including complex equipment and surroundings. Here, using amperometry and non-faradaic electrochemical impedance spectroscopy (nf-EIS) measurements, we have developed a glassy carbon electrode (GCE) derived from carbon-microelectromechanical systems (C-MEMS) that has been bio-modified to detect the impact of biologically synthesized silver nanoparticles on bacterial cells. The measurement method is more straightforward and accurate because no labeling molecules or redox markers are used. Using a standard bioassay method, the antibacterial properties of the synthesized nanoparticles were established. Amperometry and impedance readings were then used to determine when the concentration of the cells had decreased. The electroanalytical analysis was performed using the chronoamperometry method under optimal conditions. Rapid antibacterial testing at the point-of-need, a significant problem in water quality management, is made possible thanks to these findings.","1941-0085","","10.1109/TNANO.2024.3375364","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10465264","Carbon-microelectromechanical systems;C-MEMS;biosensor;bacterial growth;amperometry;electrochemical impedance spectroscopy","Electrodes;Carbon;Scanning electron microscopy;Nanoparticles;Microorganisms;Surface impedance;Antibacterial activity","","","","34","IEEE","11 Mar 2024","2024","","IEEE","IEEE Journals"
"On the Commutative Operation of Approximate CMOS Ripple Carry Adders (RCAs)","J. Huang; T. N. Kumar; H. A. F. Almurib; F. Lombardi","School of Opto-Electronic and Communication Engineering, Xiamen University of Technology, Xiamen, China; Department of Electrical and Electronic Engineering, University of Nottingham Malaysia, Semenyih, Malaysia; Department of Electrical and Electronic Engineering, University of Nottingham Malaysia, Semenyih, Malaysia; Department. of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA",IEEE Transactions on Nanotechnology,"9 Apr 2024","2024","23","","265","273","Approximate cells can be used to design Ripple Carry Adders (RCAs) for realizing approximate addition in energy-efficient CMOS digital circuits. As inputs of approximate cells could be non-commutative in nature, approximate adders may show different output values under a commutative operation, and this may have a significant effect on the generated sum. This paper presents a detailed analysis of the commutative addition in RCAs made of different approximate cells. Initially, the impact of a non-commutative addition (NCA) to RCAs by approximate cells is assessed by exhaustive simulation at adder level. The results show that at most 17% of additions executed using AFA3 suffer from the non-commutative property, while the values for other adder cells can reach 75%∼99%. Then, an extensive analysis using images from a publicly available library is performed by comparing three-image additions with two-image additions. As a further evaluation, the adders are assessed in an image denoising application. As expected, the effect of NCA is especially pronounced for some non-commutative adders, such as AA2 and AMA4. NCA is also cumulative with the number of approximate additions, thereby causing a significant variation in the output image quality. In terms of metrics, the largest average difference in mean error distance (DMED) for three-image addition is 5.3 times higher than for two-image addition. Rankings of the non-commutative approximate adders show that AMA3 and AFA1 based adders are the best schemes with respect to commutative addition; they both also show good performance in image denoising.","1941-0085","","10.1109/TNANO.2023.3342844","Natural Science Foundation of Fujian Province of China(grant numbers:2022J05290); Xiamen University of Technology Initiative Scientific Research Foundation for Advanced Talents(grant numbers:YKJ22033R); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10360270","Approximate adder cell;non-commutative;ripple carry adder;image denoising","Adders;Transistors;Noise reduction;Energy efficiency;Approximate computing;Probabilistic logic;Image denoising","","4","","33","IEEE","14 Dec 2023","2024","","IEEE","IEEE Journals"
"Variability-Aware Memristive Crossbars With ImageSplit Neural Architecture","A. Radhakrishnan; A. Gopi; C. Reghuvaran; A. James","Digital University Kerala, Thiruvananthapuram, India; Digital University Kerala, Thiruvananthapuram, India; University College Dublin, Dublin, Ireland; Digital University Kerala, Thiruvananthapuram, India",IEEE Transactions on Nanotechnology,"8 Apr 2024","2024","23","","274","280","The errors in the memristive crossbar arrays due to device variations will impact the overall accuracy of neural networks or in-memory systems developed. For ensuring reliable use of memristive crossbar arrays, variability compensation techniques are essential to be part of the neural network design. In this paper, we present an input regulated variability compensation technique for memristive crossbar arrays. In the proposed method, the input image is split into non-overlapping blocks to be processed individually by small sized neural network blocks, which is referred to as imageSplit architecture. The memristive crossbar based Artificial Neural Network (ANN) blocks are used for building the proposed imageSplit. Circuit level analysis and integration is carried out to validate the proposed architecture. We test this approach on different datasets using various deep neural network architectures. The paper considers various device variations including $R_{OFF}/R_{ON}$ variations and aging using imageSplit. Along with hardware compensation techniques, algorithmic modifications like pruning and dropouts are also considered for analysis. The results show that splitting the input and independently training the smaller neural networks performs better in terms of output probabilistic values even with the presence of the significant amount of hardware variability.","1941-0085","","10.1109/TNANO.2024.3375125","Ministry of Electronics and IT; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10463155","Image splitting;artificial neural network;memristive crossbar;variability compensation;intel image;CIFAR-10","Neural networks;Memristors;Artificial neural networks;Hardware;Aging;Neuromorphic engineering","","2","","21","CCBYNCND","8 Mar 2024","2024","","IEEE","IEEE Journals"
"Biosensor Chip for Point-of-Care Diagnostics: Carbon Nanotube Sensing Platform for Bacterial Detection and Identification","R. Ho; S. Fuller; H. -S. Lee; M. M. Shulaker","Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Analog Devices, Inc., Wilmington, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA; Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge, MA, USA",IEEE Transactions on Nanotechnology,"10 Apr 2024","2024","23","","281","285","Emerging technologies, such as carbon nanotubes (CNTs), show exciting benefits for next-generation electronic systems and have recently been incorporated within commercial fabrication facilities and foundries. Here we demonstrate a real-world application of carbon nanotube field-effect transistors (CNFETs) leveraging these foundry capabilities: performing disease diagnostics by detecting and identifying infectious pathogens in model biological samples. This Biosensor chip leverages the benefits of 200 mm wafer-scale and VLSI-compatible foundry fabrication of CNFETs, which can be seamlessly integrated with the mature sensing modality of antibody-based targeted antigen binding, to realize a robust and manufacturable biosensor technology. As a demonstration, we realize Biosensor chips that are capable of detecting and identifying three different infectious pathogens simultaneously through multiplexing across hundreds of functionalized CNFET-antibody biosensors within each chip.","1941-0085","","10.1109/TNANO.2024.3380997","DARPA 3DSoC; Analog Devices, Inc.; MIT MEDRC; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10478287","Biosensor;carbon nanotubes;CNFETs;diagnostics","Sensors;Biosensors;CNTFETs;Pathogens;Antibodies;Fabrication;Semiconductor device measurement","","6","","28","IEEE","22 Mar 2024","2024","","IEEE","IEEE Journals"
