"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Layer-by-layer self-assembly for fabrication of recyclable magnetic antimicrobial nanocomposites","X. Wang; B. Hu; X. Xing","College of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; College of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; College of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","547","550","Layer-by-layer (LbL) assembly is a prevalent approach for coating material with functional thin films. In this work, we report on high-efficient antibacterial nanofilms constructed by direct assembly of sodium citrate with synthetic N-halamine precursor containing quaternary ammonium salt (QAS) moieties, and deposited on the iron oxide nanoparticles (IO NPs) (size 20~30 nm) using the LbL method. The chlorinated magnetic nanoparticles were characterized by Transmission electron microscopy, Thermogravimetric analysis, Zeta Potential analyses, Fourier transform infrared spectroscopy, X-Ray powder diffraction and Saturation magnetization value measurement. The biocidal kinetic test showed that the as-prepared nanoparticles had excellent biocidal activity towards both S. aureus (gram-positive) and E.coli (gram-negative) with short contact. In addition, functionalized magnetic nanocomposites can be easily recycled by an external magnetic field. The LbL assembly strategy provides possibility for the development of novel antimicrobial coatings via an eco-friendly approach.","","978-1-5090-1493-4","10.1109/NANO.2016.7751296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751296","","Antibacterial activity;Microorganisms;Nanoparticles;Cogeneration;Coatings;Sodium;Surface treatment","","","","17","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Light-driven self-assembly of two gold nanorods","J. -W. Liaw; M. -K. Kuo; W. -C. Lin; H. -Y. Chao","Department of Mechanical Engineering, Chang Gung University, Taiwan, Taoyuan; Institute of Applied Mechanics, National Taiwan University, Taipei, Taiwan; Institute of Applied Mechanics, National Taiwan University, Taipei, Taiwan; Institute of Applied Mechanics, National Taiwan University, Taipei, Taiwan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","644","645","Light-driven self-assembly of two coupled gold nanorods (GNRs) was studied theoretically. We analyzed the optical forces and torques on both GNRs. Our results show that due to the plasmon-mediated light-matter interaction two adjacent GNRs could coalesce in the end-to-end or side-by-side manner, depending on the wavelength and their initial configurations.","","978-1-5090-1493-4","10.1109/NANO.2016.7751297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751297","","Gold;Optical polarization;Ultrafast optics;Optical coupling;Self-assembly;Torque;Plasmons","","","","9","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Highly substituted cyclacenes and short zigzag nanotubes: a theoretical comparison of stability","S. Soleimani-Amiri; M. Koohi","Department of Chemistry, Islamic Azad University, Karaj, Iran; Young Researchers and Elites Club, Islamic Azad University, Tehran, Iran",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","551","554","In contrast to the reported open-shell zigzag [6]n cyclacenes and short nanotubes (n=5-10), their analogues which contain alternating Ge-C bonds, appear with unstable singlet open-shell (Sos) electronic ground states, at unrestricted broken spin-symmetry B3LYP and BPW91 levels of theory (n=the number of fused benzenoid rings). We have boosted their stability by implementing altering Ge-C bonds that acquire stable singlet closed-shell (Scs) ground states. In all twelve cases, macrocycles minima are obtained which are put together through linear annelation of conjugated rings to hoop shapes. Fascinatingly, this may turn the green lights for synthesis of germanium-carbon cyclacenes and short zigzag nanotubes.","","978-1-5090-1493-4","10.1109/NANO.2016.7751298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751298","","Carbon;Stationary state;Carbon nanotubes;Germanium;Hydrogen","","","","19","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Comparative study on photocatalytic and bactericidal activity between Ag@TiO2 core-shell nanoparticles and Ag@TiO2 surface doped nanostructures","X. Yang; H. Fu; X. An","School of Metallurgy, Northeastern University, Shenyang, Liaoning, China; School of Metallurgy, Northeastern University, Shenyang, Liaoning, China; School of Metallurgy, Northeastern University, Shenyang, Liaoning, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","167","170","Silver@titanium dioxide (Ag@TiO2) core-shell nanostructures and Ag surface doped TiO2 particles (TiO2@Ag) have been designed and synthesized by sol-gel and hydrothermal methods under mild conditions. These two types of Ag-TiO2 nanocomposites were characterized in terms of their properties. Specifically, the photocatalytic performance and antibacterial behavior of such nanocomposites have been investigated and compared. It was found that the Ag@TiO2 core-shell nanostructures exhibit superior photocatalytic property to the Ag surface doped TiO2 particles under the reported conditions, while the same situation happened in the bactericidal test. This is probably because the Ag cores tend to facilitate charge separation for TiO2, producing greater hydroxyl radicals on the surface of the TiO2 particles. These findings would be useful for the design and synthesis of Ag-TiO2 nanocomposites with desirable photocatalytic and antimicrobial activity for environmental applications.","","978-1-5090-1493-4","10.1109/NANO.2016.7751299","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751299","","Nanoparticles;Nanocomposites;Microorganisms;Surface treatment;X-ray scattering;Radiation effects","","2","","20","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Thermal conductivity of 10 nm-diameter silicon nanowires array fabricated by bio-template and neutral beam etching","A. Kikuchi; A. Yao; I. Mori; I. Yamashita; T. Ono; S. Samukawa","Central Glass Co. Ltd, Ube city, Yamaguchi, Japan; Central Glass Co. Ltd, Ube city, Yamaguchi, Japan; Central Glass Co. Ltd, Ube city, Yamaguchi, Japan; Nara Institute of Science and Technology, Nara, Japan; Graduate School of Engineering, Tohoku University, Sendai, Japan; Institute of Fluid Science, Tohoku Univerisity, Sendai, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","505","507","In this paper, we present the fabrication and thermal conductivity measurements of a 10 nm-diameter Si nanowires (SiNWs) array for thermoelectric (TE) devices applications. The SiNWs were fabricated by bio-template and neutral beam etching techniques. Then, the SiNWs were embedded into spin-on-glass (SOG) for the measurement of the thermal conductivity. The measured thermal conductivities of the SiNWs with lengths of 50 nm and 100 nm were 2.1 ± 0.6 W/mK and 9.5 ± 1.4 W/mK, respectively.","","978-1-5090-1493-4","10.1109/NANO.2016.7751300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751300","","Thermal conductivity;Conductivity;Etching;Silicon;Conductivity measurement;Nanowires","","","","16","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"A facile approach to the hydrothermal synthesis of graphene","X. Ke; G. -z. Hao; Y. -b. Rong; X. Zhou; J. Liu; L. Xiao; W. Jiang","School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China; School of Chemical Engineering, Nanjing University of Science and Technology, Nanjing, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","604","607","In this work, we demonstrate a fast hydrothermal approach for the facile synthesis of graphene (GN) from reduction of graphene oxide (GO) in the presence of reducing agents (sodium hydroxide, NaOH). The obtained GN was characterized by X-ray diffraction (XRD), transmission electron microscopy (TEM), X-ray photoelectron spectroscopy (XPS), Raman spectroscopic techniques (Raman) and thermogravimetric analysis (TG). It was observed that preparation periods of GN are significantly reduced in the strong alkali environment, as a result of rapid reduction reaction under the conditions of high temperature and pressure in hydrothermal reaction autoclave. Interestingly, it was also found that the obtained GN could be easily separated and purified, which could be beneficial to the mass production of GN. In addition, the characterization results showed that GN has extraordinary improvement of thermal stability. The facile synthesis method developed in this study may facilitate the potential applications of GN-based composites and devices.","","978-1-5090-1493-4","10.1109/NANO.2016.7751301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751301","","Graphene;Thermal stability;Carbon;X-ray diffraction;Sodium","","3","","31","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Harvesting the hidden energy for self-powered systems","Y. Hu","Department of Electronics, Peking University, Beijing, China",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","928","930","Energy harvesting technologies based on piezoelectric properties of nanomaterials and triboelectric phenomenon between two different materials are superior candidates for random mechanical energy harvesting in the environment. Self-powered system integrated with such kind of energy harvesting module and multi-functional nanodevices have great application potentials in the independent, sustainable, maintenance-free operations of implantable biosensors, remote and mobile environmental sensors, nanorobotics, microelectromechanical systems, and even portable/wearable personal electronics. Several recent progresses are summarized here.","","978-1-5090-1493-4","10.1109/NANO.2016.7751302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751302","","Vibrations;Energy harvesting;Mechanical energy;Wireless sensor networks;Wireless communication;Mechanical sensors","","","","13","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"The effect of asymmetric barriers of GaAs quantum nanodisks light emitting diode","A. H. Member; C. Thomas; T. Kiba; J. Takayama; I. Yamashita; A. Murayama; S. Samukawa","Tohoku Daigaku, Sendai, Miyagi, JP; Tohoku University, Sendai, JAPAN; Kitami Institute of Technology, Kitami, JAPAN; IST, Hokkaido University, JAPAN; NAIST, NARA, JAPAN; IST, Hokkaido University, JAPAN; Tohoku University, Sendai, JAPAN",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","45","46","Quantum dots optoelectronic devices such as laser diodes, light emitting diodes (LED), high-speed modulators, semiconductor optical amplifiers are much attention because of their low power consumption and temperature stability. We have developed a defect-less top-down dry process for 15-nm in-diameter and 8-nm in thickness GaAs quantum nanodisks (QNDs) LEDs by a bio-template, neutral beam etching and asymmetric AlGaAs/GaAs regrown by metalorganic vapor phase epitaxy (MOVPE). To operate at room temperature, different aluminum contents barrier matrix were used for deep band energy offset between GaAs QNDs and AlGaAs barriers. Their temperature dependence of optical properties measured by electroluminescence (E-L) characteristics. We confirmed that energies and the transient behavior of the E-L characteristics as various temperature are strongly affected by the band offset energies, therefore, QND LEDs with different aluminum contents barriers has successfully operated by top-down fusion dry process at room temperature.","","978-1-5090-1493-4","10.1109/NANO.2016.7751303","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751303","","Gallium arsenide;Etching;Temperature measurement;Light emitting diodes;Temperature;Molecular beam epitaxial growth","","","","20","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Effect of flux and energy of hydrogen neutral beam on hydrogenation process of graphene","T. Okada; C. Thomas; M. Meyyappan; S. Samukawa","Institute of Hurd Science, Tohcku University, Sendai, Japan; Institute of Hurd Science, Tohcku University, Sendai, Japan; NASA Ames Research Center; IFS and WPI-AIMR, Tohoku University, Sendai, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","297","298","We have investigated hydrogenation of graphene using H2 neutral beam for hydrogen storage applications. We have successfully hydrogenated graphene and shown the dependence of the reaction process on the beam energy. In addition, sp3 ratio under several hydrogen beam flux conditions has been estimated from XPS analysis.","","978-1-5090-1493-4","10.1109/NANO.2016.7751304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751304","","Hydrogen;Graphene;Niobium;Plasmas;Hydrogen storage;Carbon;Radiation effects","","","","5","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Evaluation of insect locomotion using MEMS piezoresistive force sensors","H. Takahashi; I. Shimoyama","University of Tokyo, Tokyo, Bunkyo-ku, Japan; University of Tokyo, Tokyo, Bunkyo-ku, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","931","932","Small insects have agile performance in flight, walking locomotion, and so on. Currently, many researchers have been focusing the dynamics of their locomotion. We have been developing micro scaled piezoresistive force sensors to measure forces exerted by insects during flying, walking and jumping. In this paper, we introduce these sensors which are specialized for target insects.","","978-1-5090-1493-4","10.1109/NANO.2016.7751305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751305","","Force;Insects;Force measurement;Micromechanical devices;Pressure sensors;Piezoresistance","","","","6","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Surface plasmon-enhanced photoluminescence of DCJTB by using silver hybrid nanostructures","J. -W. Liaw; M. -H. Fang; Y. -H. Huang; K. -H. Tsai; C. -J. Lin; H. -P. Chiang","Department of Mechanical Engineering, Chang Gung University, Kwei-Shan, Taoyuan, Taiwan; Institute of Optoelectronic Sciences, National Taiwan Ocean University, Keelung, Taiwan; Institute of Optoelectronic Sciences, National Taiwan Ocean University, Keelung, Taiwan; Institute of Optoelectronic Sciences, National Taiwan Ocean University, Keelung, Taiwan; Institute of Optoelectronic Sciences, National Taiwan Ocean University, Keelung, Taiwan; Academia Sinica, Institute of Physics, Taipei, Taiwan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","646","647","A silver hybrid nanostructure was proposed for metal enhanced fluorescence (MEF). We combined silver 2D periodic array with silver nanoparticles to form multiscale structures. The photoluminescence (PL) and time-resolved photoluminescence (TRPL) of DCJTB on the hybrid nanostructures were characterized to show the potential for the application of MEF.","","978-1-5090-1493-4","10.1109/NANO.2016.7751306","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751306","","Silver;Glass;Photoluminescence;Fluorescence;Two dimensional displays;Nanoparticles","","","","4","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Photothermal nanoblades for delivery of large-sized cargo into mammalian cells at high throughput","Y. -C. Wu; T. Santra; T. -H. Wu; D. L. Clemens; B. -Y. Lee; X. Wen; M. A. Horwitz; M. A. Teitell; P. Y. Chiou","University of California Los Angeles, Los Angeles, CA, US; Mechanical and Aerospace Engineering Department, University of California at Los Angeles, Los Angeles, California, USA; Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, Los Angeles, California, USA; Division of Infectious Diseases, David Geffen School of Medicine, Los Angeles, California, USA; Division of Infectious Diseases, David Geffen School of Medicine, Los Angeles, California, USA; Mechanical and Aerospace Engineering Department, University of California at Los Angeles, Los Angeles, California, USA; Division of Infectious Diseases, David Geffen School of Medicine, Los Angeles, California, USA; Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, Los Angeles, California, USA; Mechanical and Aerospace Engineering Department, University of California at Los Angeles, Los Angeles, California, USA",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","47","50","Technologies for transferring large-sized cargo into mammalian cells are needed to advance key applications in cell engineering. However, reliable methodologies for introducing large-sized cargo into mammalian cells are nearly completely lacking. This talk will present two new technologies, photothermal nanoblade and BLAST, that overcome the size limitation of cargo delivery into mammalian cells.","","978-1-5090-1493-4","10.1109/NANO.2016.7751307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751307","","Cells (biology);Biomembranes;Vertical cavity surface emitting lasers;Nanobioscience;Laser beam cutting;Laser excitation;Fluorescence","","","","11","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
"Micro thermal sensor for nanometric surface defect inspection","Y. Shimizu; Y. Matsuno; Y. Ohba; W. Gao","Department of Nanomechanics, Tohoku Univerisy, Sendai, Japan; Department of Nanomechanics, Tohoku Univerisy, Sendai, Japan; Department of Nanomechanics, Tohoku Univerisy, Sendai, Japan; Department of Nanomechanics, Tohoku Univerisy, Sendai, Japan",2016 IEEE 16th International Conference on Nanotechnology (IEEE-NANO),"24 Nov 2016","2016","","","978","979","This paper presents a concept of a micro thermal sensor to be used for defect inspection of a smoothly-finished surface such as a bare wafer or a hard disk. In the proposed concept, existences of the defects on a measurement surface will be detected by scanning the surface with the micro thermal sensor, which is utilized to detect the variation of the thermal flow in-between the sensor surface and the measurement surface. The proposed micro thermal sensor has a possibility of detecting various types of surface defects. An existence of the defect having a convex shape such as an asperity or a particle can be found by detecting a heat generated at the collision between the sensor surface and the tip of the defect. In addition, the thermal sensor is expected to be applied for the inspection of pits or scratches in a concave shape on the smooth surface. When the thermal sensor is placed with respect to the measurement surface with a tiny gap of less than 1 μm, a heat transfer system sensitive against the gap variation will be constructed at the interface between the thermal sensor and the measurement surface becomes a system.","","978-1-5090-1493-4","10.1109/NANO.2016.7751308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7751308","","Thermal sensors;Inspection;Heating;Temperature measurement;Surface resistance;Electrical resistance measurement;Shape","","1","","6","IEEE","24 Nov 2016","22-25 Aug. 2016","22-25 Aug. 2016","IEEE","IEEE Conferences"
