"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Nanocomposite Polymer Electrolyte for Application in Solid State Lithium Ion Battery","S. S. Satyanarayana Reddy; J. V. R. Ravindra; N. H. Reddy; A. R. Polu","Department of Computer Science & Engineering, Vardhaman College of Engineering Shamshabad, Hyderabad, Telangana; Department of Electronics and Communication Engineering, Vardhaman College of Engineering, Shamshabad, Hyderabad, Telangana; Department of Computer Science & Engineering, Vardhaman College of Engineering Shamshabad, Hyderabad, Telangana; Department of Physics, Vardhaman College of Engineering, Shamshabad, Hyderabad, Telangana, India",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","Nanocomposite polymer electrolytes (NCPE) have been prepared by blending poly(ethylene oxide) (PEO) and polyhedral oligomeric silsesquioxane-functionalized with poly(ethylene glycol) (POSS- PEG) with lithium bis(oxalate) borate (LiBOB). Different thermal, electrical and electrochemical studies exhibit promising characteristics of these polymer electrolytes, suitable as electrolytes in rechargeable lithium-ion batteries. POSS-PEG was highly compatible with PEO up to 50 wt% and resulted in single $\mathbf{T}_{\mathbf{g}}$ and increased ionic conductivity. The ionic conductivity of the nanocomposites increased to $3.98\times 10^{-6}$ S/cm at 50 wt% of POSS-PEG by more than 2 orders of magnitude. POSS-PEG nanoparticles sustainably increased ionic conductivity without impeding chain motion of polymer and were highly compatible with PEO up to 50 wt% of POSS-PEG, which can mitigate the restriction of the amount of nanoparticles introduction. The Li/PEO-LiBOB-POSS PEG/LiFeP04 coin-typed cell cycled at 0.1 C shows the $1^{\mathbf{st}}$ discharge capacity about 146 mAh $\mathbf{g}^{-1}$, and remains 126.2 mAh $\mathbf{g}^{-1}$ on the $50^{\mathbf{th}}$ cycle. Overall, these results indicate that POSS-PEG nanocomposites can be potentially useful as a new class of nanocomposite polymer electrolytes for rechargeable lithium batteries.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626268","Organic-inorganic hybrid nanoparticles;nanocomposite polymer electrolytes;glass transition temperature;ionic conductivity;Li-ion battery","Electrolytes;Polymers;Conductivity;Nanoparticles;Loading;Lithium;Lithium-ion batteries","","2","","13","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"A photoelectrical artificial synapse for novel neuromorphic network","K. Yang; S. Yuan; Y. Zhan; L. Zheng; F. Seoane","Biotechnology and Health, KTH Royal Institution of Technology, Stockholm, Sweden; State Key Laboratory of ASIC and System, SIST, Fudan University, Shanghai, China; State Key Laboratory of ASIC and System, SIST, Fudan University, Shanghai, China; State Key Laboratory of ASIC and System, SIST, Fudan University, Shanghai, China; Swedish School of Textiles, University of Borås, Borås, Sweden",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","2","The requirement of information acquisition and processing is growing rapidly. However, existing systems either suffering from inadequate processing ability or from architecture limitations being restricted by the data sensing and transmission process. In this work, a novel photoelectrical artificial synapse is developed to settle down these issues by proposing a new possibility of having a photoelectrical neuromorphic network. The photoelectrical artificial synapse has both light sensing and non-volatile multilevel states making it a suitable candidate as building block in a sensing-processing merged and photoelectrical-enabled neuromorphic system. The device also has physical flexibility to adapt to flexible and wearable systems. This work initiates a new area of novel artificial synapses and neuromorphic networks.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626411","","Neuromorphics;Synapses;Logic gates;Sensors;Computer architecture;Hardware;Performance evaluation","","","","11","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"A Rodent Flash FPGA Control System for Closed-loop Optogenetic Stimulation to Suppress Seizures","L. Xia; A. Soltan; J. Luo; G. Chester; P. Degenaar","School of Engineering, Newcastle University, Newcastle upon Tyne, UK; School of Engineering, Newcastle University, Newcastle upon Tyne, UK; School of Engineering, Newcastle University, Newcastle upon Tyne, UK; School of Engineering, Newcastle University, Newcastle upon Tyne, UK; School of Engineering, Newcastle University, Newcastle upon Tyne, UK",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","in this effort, we report a low power Flash FPGA based control system for benefiting closed-loop neuroscience experiments. A digital implementation of closed-loop proportional-integral-derivative control algorithm has been implemented for offering more flexibility to generate further optogenetic stimulation to stabilize the epileptiform oscillation in epileptiform neuron network. The proposed digital control system receiving recordings from an implantable probe, preformed the closed-loop control algorithm and generating optogenetic stimulation to control epileptic seizures as a closed-loop system. The prototype is capable of satisfying the real time constraints posed by the application when clocked at 20 MHz which costs 4.67 rnA.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626342","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626342","Neural recording;neural stimulation;closed-loop Neural Interface","Optical buffering;Optical filters;Field programmable gate arrays;Kernel;Finite impulse response filters;Optical recording;Pulse width modulation","","","","15","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"A Shape Memory Alloy 1×2 Optical Waveguide Switch","R. Fechner; C. Chlub; E. Quandt; M. Kohl","Karlsruhe Institute of Technology, Karlsruhe, Germany; University of Kiel, Kiel, Germany; University of Kiel, Kiel, Germany; Karlsruhe Institute of Technology, Karlsruhe, Germany",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","3","This paper presents design, fabrication and characterization of a novel integrated optical waveguide switch that allows for coupling of an input port in either of two output ports. A new fabrication process has been developed to integrate a shape memory alloy (SMA) bimorph nanoactuator with a footprint below 5 μm2 on a silicon photonic chip. Optical measurements demonstrate a decrease in power transfer by 53 % for a decrease in gap size from 250 nm to 200 nm at a wavelength of 1300 nm, which is in line with FEM-based simulations. The simulations further indicate that a decrease in power transfer by 100% occurs at a gap size of 170 nm.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626320","","Optical waveguides;Optical switches;Silicon;Optical device fabrication;Couplings;Photonics;Optical coupling","","","","5","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"A spin orbit torque based true random number generator with real-time optimization","Y. Liu; Z. Wang; Z. Li; X. Wang; W. Zhao","School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","True random number generators (TRNG) is desired by various applications such as data encryption and statistical sampling. Due to the stochastic switching behavior, spin transfer torque magnetic tunnel junction (STT-MTJ) is used for the design of TRNG. However, it requires a high-complexity circuit to precisely control the duration and amplitude of the applied current. In this work, we propose a spin orbit torque MTJ based TRNG (SOT-TRNG) with a correction circuit. The controlling of the current is simplified, and the optimization modules are easy to be implemented. The transient simulation and the National Institute of Standards and technology (NIST) tests results demonstrate that the proposed TRNG can generate true random numbers with high speed meanwhile tolerate process, voltage and temperature (PVT) variations. Furthermore, the comparison results show that the SOT-TRNG has a wider operational margin of current and stronger robustness.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626347","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626347","","NIST;Magnetic tunneling;Switches;Magnetization;Generators;Torque;Transient analysis","","12","","16","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"A three-finger microgripper based on 3D-Assembly","H. Wu; L. Chen; H. Huang","School of Mechanical and Electric Engineering, Soochow University, Suzhou, China; School of Mechanical and Electric Engineering, Soochow University, Suzhou, China; School of Mechanical and Electric Engineering, Soochow University, Suzhou, China",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","Due to force scaling laws, large adhesion forces make the release of microobjects difficult. In order to achieve stable clamping, handling and reliable release of microscale components in micron scale, a three-finger microgripper was developed. The mechanical and dynamic characteristics of the microgripper are analyzed by the finite element software. The gripper is fabricated using a SOI process. Clamping operation is realized by using the electro-thermal-drive. The flat finger and the third finger are assembled into a three-dimensional structure by a micro-assembly method.Test results show the gripper obtained a displacement of 45 μm with an applied voltage of 25 V.Micro-operation experiment was made for the 70 ~ 110μm microspheres. The cantilever micro-clamping finger can be used to auxiliary handover the release, which can effectively overcome the adhesion between the micro ball and the finger, to achieve reliable release operation.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626403","","Grippers;Force;Thumb;Clamps;Adhesives;Heating systems","","1","","8","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"Advances in the synthesis and long-term protection of zero-valent iron nanoparticles","J. P. Mehta; B. R. Knappett; G. Divitini; E. Ringe; P. A. Midgley; D. Fairen-Jimenez; A. E. H. Wheatley","University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK; University of Cambridge, Cambridge, UK",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","2","Core@shell Fe@Fe3O4 NPs are synthesized via the thermal decomposition of iron pentacarbonyl (Fe(CO)5) in the presence either of oleylamine (OAm) or a mixture of OAm and oleic acid (OA). In the presence of a single surfactant, the heterostructured nanocomposites formed do so by a post-synthetic modification of isolated Fe seeds. The deployment of a secondary surfactant allows the synthetic methodology to be developed from a two-pot scenario where seeds are isolated then coated, to an easier and more efficient direct one-pot scenario. In both cases, the monodisperse product reveals a carbonaceous interface between the Fe core and oxide shell. Meanwhile for the one-pot synthesis, the OA:OAm ratio influences both the morphology and dispersity of the product. This is interpreted in terms of competing interactions of the ligands with the iron precursor. Superparamagnetism (SPM) is observed, and microscopic studies reveal oxidative stability of the Fe(O) cores achieved by either method for months. It is proposed that the carbonaceous interface is critical to this sustained oxidative stability.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626392","","Iron;Surfactants;Magnetic cores;Nanoparticles;Oxidation;Coatings;Carbon","","","","6","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"All Inkjet-Printed High On/Off Ratio Two-Dimensional Materials Field Effect Transistor","M. U. Jewel; F. Mokhtari-Koushyar; R. T. Chen; M. Y. Chen","Ingram School of Engineering, Texas State University, San Marcos, TX, USA; Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA; Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA; Ingram School of Engineering, Texas State University, San Marcos, TX, USA",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","This paper introduces the development of a novel ink, design, fabrication, and characterization of all inkjet-printed two-dimensional (2D) materials-based field effect transistor with a high current on/off ratio. A stable and efficient method of inkjet printing is developed for nitrogen-doped graphene (N-graphene) nanosheets. Good area coverage of N-graphene percolation clusters is observed from the SEM image. The Raman spectrum reveals a high amount of disorder in the nanoflakes due to the nitrogen doping. A current on-off ratio of 336 is achieved for the transistor with a systematic combination of N-graphene and molybdenum disulfide (MoS2) percolation network channel. An EDS spectrum confirms the heterostructure of N-graphene and MoS2. To our best knowledge, this is the highest on/off ratio for a fully inkjet printed transistor based on 2D materials.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626364","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626364","","Molybdenum;Sulfur;Transistors;Graphene;Ink jet printing;Nitrogen","","3","","12","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"All Printed Large Area E-field Antenna Utilizing Printed Organic Rectifying Diodes for RF Energy Harvesting","M. Li; G. Daniel; B. E. Kahn; L. H. Ohara; B. D. F. Casse; N. Pretorius; B. Krusor; P. Mei; G. L. Whiting; C. Tonkin; D. Lupo","Dept. of Electronics and Communication Engineering, Tampere University of Technolozy, Finland; Metawave Corporation, USA; Rochester Institute of Technology, AMPrint Center, USA; Clemson University, The Sonoco Institute of Packaging Design and Graphics, USA; Metawave Corporation, USA; Clemson University, The Sonoco Institute of Packaging Design and Graphics, USA; PARC- a Xerox company, USA; PARC- a Xerox company, USA; Department of Mechanical Engineering, University of Colorado Boulder, USA; Clemson University, The Sonoco Institute of Packaging Design and Graphics, USA; Dept. of Electronics and Communication Engineering, Tampere University of Technolozy, Finland",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","5","Fully printed radio frequency (RF) harvesters that operate at HF RFID and ISM frequency of 13.56 MHz are normally comprised of a small printed loop antenna. They work at short ranges using inductive coupling. In this paper, we present a novel screen printed large area E-field antenna incorporated with a printed organic diode rectifier that can provide close to 1 V dc voltage with 1 W input at a distance of a few meters. The unique high bulk capacitance of the printed organic diodes enables effective imaginary impedance matching to the antenna without an additional matching component. The results demonstrate the possibility of fully printed RF energy harvesters for long range operation at HF frequencies.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626318","","Antennas;Capacitance;Schottky diodes;Impedance;Radio frequency;Voltage measurement","","2","","16","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"Amplifying organic semiconductor waveguide based nanocrystal sensor","M. Jankauskas; B. Guilhabert; M. D. Dawson; N. Laurand","SUPA Department of Physics, University of Strathclyde, Glasgow, United Kingdom; SUPA Department of Physics, University of Strathclyde, Glasgow, United Kingdom; SUPA Department of Physics, University of Strathclyde, Glasgow, United Kingdom; SUPA Department of Physics, University of Strathclyde, Glasgow, United Kingdom",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","3","We demonstrate an optical sensor that consists of an amplifying organic semiconductor waveguide with a protective polymer cladding for photostability. Sensing is achieved by evanescence of the guided amplified spontaneous emission (ASE) combining high signal levels at detection with simplicity of implementation. We show correlations between the presence and concentration of colloidal semiconductor nanoparticles on the cladding surface and changes in both the ASE threshold and the optical gain.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626358","","Optical waveguides;Optical surface waves;Optical sensors;Stimulated emission;Semiconductor waveguides;Optical device fabrication;Optical pumping","","","","6","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
"An approach with electrostatic MEMS switch for environment energy harvesting","Y. Chen; J. Zhao; Y. Gao","Department of Precision Instrument, Tsinghua University, Beijing, China; Department of Precision Instrument, Tsinghua University, Beijing, China; Department of Precision Instrument, Tsinghua University, Beijing, China",2018 IEEE 18th International Conference on Nanotechnology (IEEE-NANO),"27 Jan 2019","2018","","","1","4","A new approach is developed for environment energy harvesting based on an electrostatic MEMS switch due to its hysteresis property. A hysteresis model of the electrostatic MEMS switch is established, and theoretical and experimental results show that the hysteresis window is designable. A demo for piezoelectric energy harvesting based on the MEMS switch is designed and finished. The approach is compacted, passive and efficient, which facilitates the development of energy harvesting.","1944-9380","978-1-5386-5336-4","10.1109/NANO.2018.8626330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626330","","Microswitches;Hysteresis;Energy harvesting;Electrodes;Electrostatics;Contacts","","2","","7","IEEE","27 Jan 2019","23-26 July 2018","23-26 July 2018","IEEE","IEEE Conferences"
